text_id	text	task_1	task_2
hasoc_de_1405	Wie die Fraktion der #AfD Bayerns mit Steuergeldern umgeht:  2 Entspannungscouchen - 20.000 Euro  1 Weihnachtsfeier - 26.500 Euro  1 Fraktionsgründungsversammlung - 5.400 Euro.  Dazu Zulagen für Abgeordnete ohne ersichtliche Grundlage. https://t.co/R8NgsDXLNK	NOT	NONE
hasoc_de_1406	Das „Regierungsprogramm“ der AfD in Sachsen vertritt in weiten Teilen verfassungswidrige Positionen,ist im Kern offen rassistisch und erschreckend rechtsstaatsfeindlich. Nicht, dass sich irgendein AfD-Wähler irgendwann erdreistet zu behaupten, er hätte von alledem nichts gewusst.	NOT	NONE
hasoc_de_1407	......ich frage mich grade, was ich verpasst habe? War der Umgang tatsächlich schändlich? Ist die #SPD so raus aus meinem Sichtfeld, dass ich das nicht mehr mitbekommen habe? Gehts nur mir so...?    .....aber Respekt hat sie trotzdem verdient...!     https://t.co/cx6CfFGyse	NOT	NONE
hasoc_de_1408	Die 'WAS IST WAS'-Bücher gibt es bald auch in der CDU-Version:    Teil 1: Das Internet - Erste Schritte  Teil 2: Unser Planet - Das Klima  Teil 3: Grundlagen der Meinungsfreiheit  Teil 4: Umgang mit Personen unter 40.  Teil 5: Christlich, was bedeutet das?  Teil 6: Was darf Satire?	NOT	NONE
hasoc_de_1409	Jetzt regen sich alle auf das Greta nach der 9ten Klasse ein Jahr aussetzt. Warum? Ich bin auch nur 9 Jahre zur Schule gegangen. Ich frage mich, wie viele von den Nörglern selbst nicht länger da waren.	NOT	NONE
hasoc_de_1410	Ich habe mir fast sieben Stunden Strache in der Ibiza-Villa wieder und wieder angesehen, und „naiv“ wirkt er wirklich nicht.   Wirkt er kriminell? Korrupt? Bestechlich? Sicher.   Gierig &amp; machtgeil? Eh.  Sexistisch &amp; schwulenfeindlich? Klar.  Aber naiv? Nein. https://t.co/alLaScJaLg	NOT	NONE
hasoc_de_1411	Wer von euch kann mir sagen was genau ich hier sehe? https://t.co/k9T2N7EEcN	NOT	NONE
hasoc_de_1412	Eine Farce ist, wenn der Ex-Präsident eines Geheimdienstes meint, er müsse die Regierungspolitik vorgeben. #GroKo #Nahles https://t.co/vFDMIHZnRD	NOT	NONE
hasoc_de_1413	Das Video der Pressekonferenz zum Start der Kampagne jetzt online: https://t.co/TJyEWgyhIX #Weilesreicht #DankeSPD #AfD	NOT	NONE
hasoc_de_1414	Und es ist soweit! https://t.co/xhSnujd2Ku die neue Kampagne der AfD-Fraktion Niedersachsen @AfD_FraktionNds geht online! Verbreitet den Hashtag #weilesreicht https://t.co/6Es0skSRoY	NOT	NONE
hasoc_de_1415	'Ich gehe jeden Tag arbeiten und habe am Monatsende nichts übrig!' #WEILesreicht #DankeSPD @AfD_FraktionNds https://t.co/7geXNRWg04	NOT	NONE
hasoc_de_1416	@Ralf_Stegner Eine sagenhaft gute Nachricht. Vor dem Hintergrund einer katastrophalen Wahl und dem offenkundigen Niedergang der 🇩🇪 Sozialdemokratie schließt die #SPD ein Bündnis mit Stalinisten &amp; linksextremen Ökopopulisten. Das heißt die SPD steuert weiter konsequent i. d Abgrund! #AfDwirkt	NOT	NONE
hasoc_de_1417	Annemarie(42) fragt sich, wie sie den Traum vom Eigenheim realisieren soll @AfD_FraktionNds @bothe_stephan #afd #WEILesreicht #DankeSpd https://t.co/NA7wWZIYJe	NOT	NONE
hasoc_de_1418	BILD deckt auf: Nur mit grüner Öko-Diktatur und sofortigem Umzug in die Höhlen, ist die Menschheit zu retten! Oh Herr, schenk Hirn... #AfD #Höhlenmenschen #Klimahysterie https://t.co/TUFGSMZ0PF	NOT	NONE
hasoc_de_1419	https://t.co/WghZ7rT1G7	NOT	NONE
hasoc_de_1420	Klimakompetenz vom Original. Annalena Baerbock bei Illner: „Deutschland hat pro-Kopf Emission von 9 Gigatonnen pro Einwohner.“ Das wären 9 Milliarden Tonnen pro Kopf, richtig sind 9 Tonnen. @Die_Gruenen, oft im Irrtum, nie im Zweifel.	NOT	NONE
hasoc_de_1421	Wer ist denn das da auf dem Bild? Das ist doch nicht etwa der #Habeck, angeblicher Dauerzugfahrer, auf einem Inlandsflug? https://t.co/wS6pk8Vmdu	NOT	NONE
hasoc_de_1422	Hoffen wir, dass dieses unwürdige Schauspiel nach hinten losgeht! #AfD #Meinungsfreiheit #Wippel https://t.co/b4sMRhmaLF	NOT	NONE
hasoc_de_1423	Die Germaniastatue in Amt Neuhaus erinnert an 10 Gefallene des Deutsch-Französischen Krieges 1870/71.   #Gedenkkultur https://t.co/RSXYuuvvmF	NOT	NONE
hasoc_de_1424	Heute hatten wir unsere konstituierende Delegationssitzung im #EU-Parlament. Wir sind hochmotiviert! #AfD #Europadelbuonsenso https://t.co/NipadKHYOu	NOT	NONE
hasoc_de_1425	Wer sich für konkrete Straftatbestände und die Anteile Deutscher/Nichtdeutscher TV in Sportstätten (Hallen, Arenen und Schwimmbäder) in #Sachsen interessiert:     Ich habe das tabellarisch erfasst aus Antwort des @SMIsachsen.    Im Bild nur Ergebnis. Die Tabelle ist verdammt breit. https://t.co/98Fygy1wCJ	NOT	NONE
hasoc_de_1426	......und jetzt fragen wir uns mal bitte nicht, warum die #Afd immer noch kein Rentenkonzept hat....!     Nach nunmehr 6 Jahren...!    Schlammschlacht bei Landesparteitag der Südwest-AfD - WELT https://t.co/XqsQZQvTeo	NOT	NONE
hasoc_de_1427	Bessermenschen müssen jetzt ganz stark sein: #Mainz: Die islamische Kita 'Al Nur' wird geschlossen, da der Trägerverein nicht mehr auf dem Boden des Grundgesetzes steht. Und das trotz Regenbogen im Logo!    https://t.co/rsorliqUMy	NOT	NONE
hasoc_de_1428	Jahr des Schweins.  Haben sich Bessermenschen bzw. gewisses religlöses Klientel schon ereifert das chinesische Horoskop abzuschaffen, weil sie sich beleidigt fühlen?  Btw. Schweine sind schlau+bedeuten Glück.  #YearOfThePig	NOT	NONE
hasoc_de_1429	@FailDef @convalaria1 @Wirklichkeit123 @Tschonka Ja, die über 50 islamischen Länder sind Musterbeispiele für Humanismus, Toleranz und Menschenrechte. Ich würde ja mal über andere Tabletten nachdenken. Viel Erfolg dabei!	HOF	OFFN
hasoc_de_1430	#helicoptercrash  in #NewYork/ #Manhattan #manhattanhelicoptercrash  https://t.co/FZ9TaD92Ep  @BundesGockel @lazarus06 @55Uli @NordischbyNatur @Lanyihunter1 @WirtschaftDE @tbgstephen @crypt_ghost @hackenstad  @ditschi25 @Lars9596 @sabine_m_b @MickDonner @connybub @kleineclaudia1	NOT	NONE
hasoc_de_1431	Wirklich furchterregend diese ‚von der Leyen Wehr‘. Ob Vielfalt bei Material und Ausrüstung sinnvoller wäre? 🤔 https://t.co/aunCnH6dAd	NOT	NONE
hasoc_de_1432	Grüne Mogelpackung beim „Klimaschutz“. https://t.co/vHvyvJznUx https://t.co/00vcr3swXg	NOT	NONE
hasoc_de_1433	Einwanderer verprügeln Polizisten: Mutter filmt Attacke / Alle Täter wieder auf freiem Fuß https://t.co/GsvbprKY7F	NOT	NONE
hasoc_de_1434	Rechtspopulisten spalten Deutschland: Tagesschau verteidigt AfD-Bericht https://t.co/TQi4uBCpcW	NOT	NONE
hasoc_de_1435	Und die #SPD hat zu viele Kandidaten für gewonnene Sitze...  #AfD 😀 https://t.co/QKqd7ISOmJ	NOT	NONE
hasoc_de_1436	Der letzte Akt des EU-Wahlkampfes!  Zum Schluss können wir der linken Zerstörungswut dann doch noch etwas „Positives“ abgewinnen: Viele Plakate waren nicht mehr übrig zum Einsammeln. Immerhin das... ☺️  #PositivDenken #AfD https://t.co/wMpdOckNB3	NOT	NONE
hasoc_de_1437	Die Pop-Sängerin Sarah Connor hat sich verärgert über die Wahlerfolge der AfD geäußert. Sie warf der AfD vor, ihren Frust an Schwächeren auszulassen. Sie selbst habe durch ihren Einsatz in der Flüchtlingshilfe wunderbare Erfahrungen gesammelt.   https://t.co/ORvN4clrOE	NOT	NONE
hasoc_de_1438	Verrückte Welt. Für ihre unsägliche No Border - no Nation-Politik, die Überrumpelung &amp; Übervorteilung des deutschen Volkes mit 'Wir schaffen das' und die Spaltung Europas... kriegt #Merkel in #Harvard einen #Ehrendoktor!   😳😳😳 https://t.co/3ShjSjjivU	NOT	NONE
hasoc_de_1439	#LESENSWERT! zum Wahlerfolg der #Grünen 'mit den Mitteln der psychologischen Politkampagnenführung' ZITAT 'Das Konzept der Panik-Rhetorik lässt sich nicht mehr steigern. Und auch nicht ewig durchhalten, ohne ihre Wirkung zu verschleißen.'  https://t.co/4d29fqSmEE #AfD Vernunft	NOT	NONE
hasoc_de_1440	Richtig geniale Erwiderung eines Youtubers auf den plumpen grünen Wahlwerbefilm von #Rezo. Da bleibt kein Auge trocken. Unbedingt ansehen! #RezoVideo #FridaysForFuture https://t.co/44o3udwbVt	NOT	NONE
hasoc_de_1441	Bitte unterstützen Sie die #Petition des Luftsportvereins zum Erhalt des Lüneburger Flugplatzes. Zeichnen Sie bitte hier: #AfD https://t.co/0ifwoE5j2v	NOT	NONE
hasoc_de_1442	»Innovationen bei Kernbrennstoffen«: neuer Beitrag auf der @Nuklearia-Website https://t.co/wP1l1DTvN7	NOT	NONE
hasoc_de_1443	Nahles geht weg. Die SPD kann auch weg. Und wie ist das mit der CDU? Wie Wählermißachtung zur politischen Krise führt. https://t.co/SRYrMuxDO2	NOT	NONE
hasoc_de_1444	Wer überfordert ist, darf doch keine große Industrienation wie🇩🇪führen!  #GroKo-Bilanz ist einziges Desaster: Massenmigration,marode Infrastruktur,Bildungsnotstand,Mrd.-Umverteilung in andere #EU-Länder, Identitätskrise. Desh. #Neuwahlen! #AfD steht bereit.  https://t.co/FkanrhrfpZ	NOT	NONE
hasoc_de_1445	Antworten von Stürzenberger  Themen rund um Islam-Aufklärung und patriotischen Widerstand  Antworten von Stürzenberger auf Fragen von Youtube-Nutzern https://t.co/KiOs6jtLFr	NOT	NONE
hasoc_de_1446	Wir befinden uns im Jahre 17 n. Merkel. Ganz Deutschland ist von den Sozis besetzt.... Ganz Deutschland?  Nein! Ein von unbeugsamen Sachsen bevölkertes Dorf hört nicht auf, Widerstand zu leisten...  #Goerlitz   https://t.co/HJ99rkF6I2	NOT	NONE
hasoc_de_1447	AfD verschiebt offenbar Sonderparteitag zur Rente https://t.co/6aU7CPMGsZ #AfD #Rente	NOT	NONE
hasoc_de_1448	Ifo: Einwohnerzahl in Ostdeutschland auf Stand von 1905 https://t.co/HnU7DEtLtI #Ostdeutschland #Einwohner	NOT	NONE
hasoc_de_1449	Überbevölkerung gilt als Problem von Entwicklungsländern.  Was sagt nun eine Stagnation der Bevölkerung über #Ostdeutschland aus? 🤓https://t.co/Sl3OEMawlA	NOT	NONE
hasoc_de_1450	Wahlkampfendspurt in Lüneburg! #AfD #EUROPAstattEU https://t.co/uuVrZrqG5F	NOT	NONE
hasoc_de_1451	Heiß oder kalt? Keine klare Aussage über den Sommer, wenn man unterschiedlichen Quellen traut. Oder ist es einfach nur das launische Wetter? https://t.co/1mQVaKSzxd	NOT	NONE
hasoc_de_1452	#Wahlfälschung in #Weiden (#Bayern)? +++ Offensichtlich ist das Siegel geöffnet und das Vorhängeschloß entfernt worden. Warum wird eine Wahlurne in der laufenden Wahl geöffnet? https://t.co/f4WpfIsMke #AfD #Wahlbeobachter	NOT	NONE
hasoc_de_1453	Für die #AfD ein durchschnittliches Ergebnis. Immerhin verbessert gegenüber der Landtagswahl. Es bleibt aber festzuhalten: Der Landkreis ist komplett grün versifft. https://t.co/6jFRZXdSqs	NOT	NONE
hasoc_de_1454	AfD stärkste Partei in Sachsen in:  Sächsische Schweiz  33,1 %  Görlitz                    32,4 %  Bautzen                 31,9 %  Meißen                  30,8 %  Mittelsachsen       28,4 %  Ergebirgskreis       28,1 %  Chemnitz              28,0 %  Nordsachsen        26,5 %	NOT	NONE
hasoc_de_1455	Nach der #Bundespressekonferenz am Montag in Berlin äußerte sich @Joerg_Meuthen zum Ergebnis seiner Partei bei der #Europawahl2019 und blickte bereits nach vorn. Der #AfD-Bundessprecher und Spitzenkandidat zieht mit einem starken Team nach #Brüssel:  🎬 https://t.co/c4V6nvShLt https://t.co/9SO56A9HVl	NOT	NONE
hasoc_de_1456	Einseitige Medien? Hat die CDU jetzt etwa was gemerkt? Respekt! https://t.co/bf3vZ1inFr via @welt	NOT	NONE
hasoc_de_1457	#EUROPAstattEU https://t.co/CC0OhoVyct	NOT	NONE
hasoc_de_1458	Denkzettel im Osten - die nächste Katastrophe für CDU und SPD (und die Grünen) bahnt sich an. https://t.co/qwqWL6dQQW	NOT	NONE
hasoc_de_1459	#CDU Vorsitzende #KrampKarrenbauer kritisiert 'Meinungsmache'? 😂  Na dann mal '#Haltung' zeigen. 😉  #AKKRuecktritt jetzt!	NOT	NONE
hasoc_de_1460	Ich wollte heute wissen: Warum ist die CDU-Vorsitzende AKK bei teils geheimen Sitzungen (zB 'Morgenlage') im Kanzleramt dabei? Was berechtigt sie dazu, wenn nur 'berechtigte' Personen daran teilnehmen dürfen? Herr Seibert tat sein Bestes nicht für Transparenz zu sorgen... https://t.co/cjbrBmbRRo	NOT	NONE
hasoc_de_1461	#Umweltschutz geht vor! #Dieselverbot rettet das #Klima!    Wirklich? 🤔 Mario Barth deckt auf:  Eine Kerze produziert mehr #Stickoxide als im Straßenverkehr erlaubt.  Elektroautos produzieren den gleichen #Feinstaub wie Benziner... 😅  #Klimahysterie  https://t.co/sxGlzb86JB	NOT	NONE
hasoc_de_1462	Kaum tritt A. #Nahles zurück heißt es: 'So brutal darf Politik nicht sein.' 😂  Aber Rentner in Armut, Wohnungsmangel etc... sind schon ok, oder wie?  #NieMehrSPD  #NahlesRuecktritt   https://t.co/9X7MD3Eb8t	NOT	NONE
hasoc_de_1463	Der #Regierungspräsident Dr. Walter Lübcke aus #Hessen wird mit einem #Kopfschuss getötet und es gibt keinen Aufschrei und keine Sondersendungen? Was ist da wieder faul? 🤔 https://t.co/54dbaBzuOK	NOT	NONE
hasoc_de_1464	Sachen die keine Sau interessiert... 🤷‍♂️  #Weltfahrradtag	HOF	PRFN
hasoc_de_1465	@FHuhnhaeuser @ZDFheute 'Wer die Wahrheit nicht kennt, ist nur ein Dummkopf.  Wer sie aber kennt, und sie #Hetze nennt, ist ein Verbrecher.'    Frei nach Galileo	NOT	NONE
hasoc_de_1466	Neuer #Bundeswehr Werbeslogan: 'Gas, Wasser, Schießen'  sorgt für den obligatorische #Aufschrei der Empörten.    Nein nicht wegen dem 'Schießen', sondern wegen dem Wort 'Gas'.  Haben wir echt keine anderen Probleme?  https://t.co/Zol0eKD0kE https://t.co/0SSyvJCQJ9	NOT	NONE
hasoc_de_1467	'Die CO2-Theorie ist nur geniale Propaganda'    War man im Jahr 2011 noch schlauer als heute? 🤔  #CO2Steuer  #NoMorePillepalle  https://t.co/Pp170PZ2jh	NOT	NONE
hasoc_de_1468	'In #Berlin ist einem Mann die Weiterreise erlaubt worden, obwohl in seinem Gepäck #Kriegswaffen gefunden wurden. […] zwei #Sturmgewehre vom Typ Kalaschnikow und eine Pumpgun […] Staatsanwalt verweigerte Haftbefehl' 😳 https://t.co/bWxe7158U7	NOT	NONE
hasoc_de_1469	In #Görlitz könnte @SebastianWippel zum ersten #AfD Oberbürgermeister Deutschlands gewählt werden. Die Wahl ist am 16. Juni 2019.  https://t.co/SW37P34Eus	NOT	NONE
hasoc_de_1470	Im Osten geht die Sonne auf. 🌞😎  'Weniger als drei Monate vor der #Landtagswahl in #Brandenburg ist die #AfD in einer Umfrage erstmals stärkste Kraft.'  https://t.co/qvq8h9MYYp	NOT	NONE
hasoc_de_1471	In #Bremen werden Märchenbücher zerrissen und ins Klo gestopft. #ZDF ist empört.   In #Dessau wird eine 9jährige vergewaltigt. #ZDF schweigt. https://t.co/YlASTVnChP	NOT	NONE
hasoc_de_1472	Ich habe diesen #Rezo zwar noch nie gesehen, aber ich finde es gut, dass er die #CDU bloß stellt. 😆  #RezoVideo	NOT	NONE
hasoc_de_1473	Energie! 😎  #StarTrekPicard https://t.co/CgfUEKZfsm	NOT	NONE
hasoc_de_1474	Der #WahlOMat darf wieder online gehen. In unveränderter Form, weil die Bundeszenztale für politische Beeinflussung versprochen hat, sich in Zukunft zu bessern... 🙄 https://t.co/xlM2GW57Gv	NOT	NONE
hasoc_de_1475	#CDULiefertNicht?  Naja, sie liefert schon. Aber das was geliefert wird, gefällt mir nicht...  https://t.co/8nm1RAXKXn	NOT	NONE
hasoc_de_1476	#Europawahl2019 🙋‍♂️👪🙋‍♀️👨‍👩‍👧🙋‍♂️  Sei schlau, wähl blau!  #AfDwirkt 💙🇩🇪  https://t.co/9ubQEL0ioa	NOT	NONE
hasoc_de_1477	Weil #Wohnungsknappheit immer größer wird.  Weil #Kriminalität immer schlimmer wird.  Weil #Rente immer weniger wird.  Weil sie uns #NetzDB und #Uploadfilter aufgezwungen haben.    Weil sie ihre Wahlversprechen immer wieder gebrochen haben:  #NieMehrCDU  #NieMehrSPD  #Europawahl2019	NOT	NONE
hasoc_de_1478	#WirSindNichtMehr 😐  Darum. #gehtwählen https://t.co/Ccb42BUpOv	NOT	NONE
hasoc_de_1479	In welchen Ländern dürfen Frauen NICHT arbeiten und selbstbestimmt leben?  Und was haben diese Länder alle gemeinsam?  Wollen wir auch so werden?  Nein? Dann #gehtwählen. https://t.co/uk1PI9dNqi	NOT	NONE
hasoc_de_1480	Es gibt Tage ... da wäre ich gern Sachse. 😇  #AfD mit über 25% stärkste Partei in #Sachsen.  Ihr habt es wirklich geschafft. Super gemacht. 👍  #EUWahl19	NOT	NONE
hasoc_de_1481	#Brandenburg - Du bist der Fels in der Brandung!  #AfD mit über 21% stärkste Kraft. Vielen danke liebe Nachbarn.   Auf euch kann man sich verlassen. 👍	NOT	NONE
hasoc_de_1482	Wir werden sie ... äh ... vermissen. 😂🥳🍾🥂  #Chebli https://t.co/ITDOfwHQRP	NOT	NONE
hasoc_de_1483	'#CDU-Chefin erwägt Regeln für Meinungsäußerungen' 😳  #KrampKarrenbauer fordert 'Meinungsäußerungen im Internet vor Wahlen zu regulieren'     Wer in der #Demokratie schläft, wacht in der #Diktatur auf...    https://t.co/MuFjTwDQoY	NOT	NONE
hasoc_de_1484	#Grüne stärkste Kraft in #Berlin. 🤢🤮  Links-Grün ist out. Grün-links ist in.  Noch mehr Verbote. Noch weniger Wirtschaft.  Vielen dank ihr Vollpfosten...  #EUWahl19	HOF	OFFN
hasoc_de_1485	Deutsche Politiker exportieren seit Jahren Waffen an Türkei und Saudi Arabien. Und wegen dem #StracheVideo soll man jetzt #Östereich 'misstrauen'? 🙄  https://t.co/lf6WU54aa1	NOT	NONE
hasoc_de_1486	Drittletzter Platz für #Deutschland...  Wer jedermanns Freund sein will ist am ende jedermanns Depp.  Gilt nicht nur beim #Eurovision Song Contest. 😉	NOT	NONE
hasoc_de_1487	Einen #Trump brauchen wir in #Deutschland auch. Und zwar dringend!   🇩🇪💙🇺🇸 https://t.co/pfsocA1twM	NOT	NONE
hasoc_de_1488	https://t.co/2dVSCEQoSc	NOT	NONE
hasoc_de_1489	Der #Wahlomat zur #Europawahl2019 wurde abgeschaltet. Das Verwaltungsgericht 'sieht die Chancengleichheit kleiner Parteien verletzt', weil nur maximal acht Parteien zum Vergleichen ausgewählt werden können.  https://t.co/vqHnjvMcfw	NOT	NONE
hasoc_de_1490	Es ist richtig den #Wahlomat abzuschalten, bis seine Beschränkung auf acht Parteien aufgehoben ist. Wozu #Parteien vom Vergleich ausschließen? Man soll doch heraus finden, welche Partei die eigenen Interessen vertritt. Oder etwa nicht? 😉  https://t.co/c9Atsoz3Y5	NOT	NONE
hasoc_de_1491	#Demographie Problem? Was könnte man da nur machen?  In #Ungarn werden doch tatsächlich Familien gefördert.  Problem gelöst. Ganz ohne #Masseneinwanderung. Verrückt oder? 😉 https://t.co/anvxvIgMua	NOT	NONE
hasoc_de_1492	Thilo #Sarrazin meint: 'Muslime, die sich gegen die politische Brutalisierung des Islam stemmen und ihren gesetzeskonformen Weg in säkularen Gesellschaften gehen wollen, sind […] eine statistische Anomalie.'   Hat er Unrecht?   https://t.co/RF55j1Alvf	NOT	NONE
hasoc_de_1493	'57% der Bundesbürger für ein #Kopftuchverbot an Grundschulen' 👍    Kramp-Karrenbauer (#CDU) stimmt zu: 'Kopftücher im Kindergarten oder in der Grundschule haben mit Religion oder #Religionsfreiheit nichts zu tun'  https://t.co/PAs3shJIm7	NOT	NONE
hasoc_de_1494	70 Jahre #Grundgesetz. 🥳  Darum eine kleine Erinnerung an unsere (#EU) Politker:    'Die Bundesrepublik Deutschland ist ein demokratischer und sozialer BUNDESSTAAT.'    'Alle Staatsgewalt geht vom VOLKE aus. […]'  'Die Gesetzgebung ist an die verfassungsmäßige Ordnung […] gebunden.'	NOT	NONE
hasoc_de_1495	#Australien: 'Suizid-Versuche in Flüchtlingslagern'  'Mehrere #Flüchtlinge verweigern demnach derzeit die Nahrungsaufnahme.'  'Auslöser soll der Sieg der liberal-konservativen Regierungspartei […] sein.'  Echt jetzt? 🙄🤦‍♂️  https://t.co/a3x2nnoPW1	NOT	NONE
hasoc_de_1496	#StracheVideo: 'Ex-Spion enthüllt Hintermänner des #Strache-Videos'  'Video bereits im Jahr 2017 entstanden'  'sehr gezielt und bewusst gemacht'  'sehr eindeutig in Richtung EU-Wahlen'  '600.000 Euro an Produktionskosten'  https://t.co/e1rLWHyIpS	NOT	NONE
hasoc_de_1497	'Man kann sich nicht darauf verlassen, dass das, was vor den Wahlen gesagt wird, auch wirklich nach den Wahlen gilt' - Angela #Merkel, 2008     'CDU ist Vertrauen' ... 😂	NOT	NONE
hasoc_de_1498	@DasSchafi Kein Bundespräsident hat sich jemals so zum Affen gemacht, wie der korrupte #Steinmeier. Dieses Amt wird von Tag zu Tag immer mehr in den Dreck gezogen.  --- https://t.co/YLZNOpDwDY	NOT	NONE
hasoc_de_1499	Schon wieder mal Waldsterben. Gähn. https://t.co/I1OvOuzeKY	NOT	NONE
hasoc_de_1500	Habe mich gerade erst bei Twitter angemeldet. Wirklich interessant, was mir hier als erstes vorgeschlagen wird... 😲 https://t.co/Uadaw6Gh34	NOT	NONE
hasoc_de_1501	Jetzt den Wahl-O-Mat zur #Europawahl 2019 spielen #WahlOMat #europawahl #eu2019 https://t.co/DE1na4v0j9	NOT	NONE
hasoc_de_1502	Im Wahlkampf ist offenbar alles erlaubt.    Stadträtin der #Linkspartei tritt als halbnacktres Einhorn auf. 😄  https://t.co/dik1CFFShY	NOT	NONE
hasoc_de_1503	70. Jahre #Grundgesetz. Happy Birthday! 🥳  Aber warum diskutiert man jetzt über #Frauenquote und #Kinderrechte?  'Alle Menschen sind vor dem Gesetz gleich.' (Art. 3 GG) Punkt!  #Gleichberechtigung	NOT	NONE
hasoc_de_1504	#Östereich zeigt wie es geht: #Kopftuchverbot 👍  Sehr gut. Kinder sollen frei aufwachsen können und brauchen keine religiösen Symbole, deren Bedeutung sie noch gar nicht verstehen können.  https://t.co/lndZPAf7a8	NOT	NONE
hasoc_de_1505	'Hast Du auch vom #StracheVideo gehört? Ganz übel sage ich Dir!'  'Worum geht es dabei denn?'  'Äh... also... keine Ahnung. Aber es ist schlimm! Haben die #Medien gesagt.'  😂 #Europawahl2019	NOT	NONE
hasoc_de_1506	#Journalismus ist...  wenn ein zwei jahre altes, heimlich gefilmtes Video erst eine Woche vor den Wahlen raus gekramt wird.  #StracheVideo	NOT	NONE
hasoc_de_1507	Warum führen unsere lieben Politiker #Geheimverhandlungen zum #Migrationspakt? Was sollte da wieder verheimlicht werden? https://t.co/uWjst17zBp	NOT	NONE
hasoc_de_1508	'Wer sich hier nicht benehmen kann, der hat auch kein Aufenthaltsrecht.'  Polizist zitiert sinngemäß deutsches Recht und steht dafür angeblich in Kritik. 🙄  #Asyl #Migration #Kriminalität https://t.co/sv5h6a22Ix	NOT	NONE
hasoc_de_1509	Wegen diesem #StracheVideo reden jetzt alle über #Neuwahlen.  Ich bin auch dafür. Wann tritt #Merkel endlich zurück? 😆	NOT	NONE
hasoc_de_1510	@IaikaIaika @JVermessen @Ungebeten1 @Ralf__B Nun, es gibt Zahlen, die belegen, daß Pakistan der größte Konsument von Online-Gay-Porn ist.	NOT	NONE
hasoc_de_1511	Schwul sein ist keine Krankheit. Es ist pervers. Aber für Linke, Rote und Grüne ist Sex mit Kindern und Tiere auch nicht so abwägig. Der Vatikan hat diese Woche klargestellt, dass es nur Mann und Frau gibt. https://t.co/GD06xUJerA	HOF	HATE
hasoc_de_1512	@DasSchafi Angst bis zur Halskrause ? Das gleiche Spiel fand mit den Linken statt bis hin zur Überwachung und dass sie keinerlei Erfahrung im'Regieren' hätten. Nun sollen SPD und Linke miteinander.Dieses Missgeschick hatten wir bereits mit Namen SED.	NOT	NONE
hasoc_de_1513	Na wenn das jetzt mal nicht die Hollywood-Prominenz (und die, die sich dafür halten) auf den Plan ruft...  Apropos, wo steckt eigentlich #FeineSahneFickgesicht?  Da muss dringend ein Konzert gegen rrrrächts her! https://t.co/y8dwGaVMgW	HOF	OFFN
hasoc_de_1514	Na da funktioniert der gute alte Journalismus ja doch noch!  Täter aus Deutschland.  Fans von Lok Leipzig.  Hooligans.  Vielleicht noch die Namen?    Wenn doch die übliche Täterklientel bei Gewaltverbrechen nicht immer nur als 'Männer' bezeichnet werden würde... https://t.co/uilK9GpJ9M	NOT	NONE
hasoc_de_1515	Wie wär's denn zur Abwechslung mal mit echtem Journalismus?  Fakt ist, Europa wird weder Afrika aufnehmen können, noch Afrika zu einem besseren Kontinent machen.  Mehr 'Entwicklungshilfe' führt nur zu noch mehr Korruption.  Neokolonialismus könnte die Probleme Afrikas lindern. https://t.co/mLUeBYomYT	NOT	NONE
hasoc_de_1516	Dann hört doch endlich auf mit euren verdammten Monokulturen, dann geht's dem Wald wieder gut! https://t.co/3RVaeBKMYW	NOT	NONE
hasoc_de_1517	@worldwideto darf gerne geblockt werden, diese verdammte Meldedrecksau.  #HetzlichenDank	HOF	OFFN
hasoc_de_1518	@Ungebeten1 Der ökologische Waldumbau war mal ein Grünes Thema...lange her,  nichts ist passiert!  Heute sind die GRÜNEN damit beschäftigt, das Thema CO2 zu strapazieren und mit Verboten die Bürger zu gängeln.	NOT	NONE
hasoc_de_1519	@Ungebeten1 @pepper46477330 In Brandenburg haben die das jetzt endlich erkannt. Es soll mehr Mischwälder geben.	NOT	NONE
hasoc_de_1520	@Ungebeten1 264 Herzchen     So viele kriegt Mica nicht im ganzen Jahr.    Ich glaube, du bist beliebt, du Ossi 😀    . https://t.co/ktP31u6QZK	NOT	NONE
hasoc_de_1521	Berlins grüner Justizsenator Behrendt...  Mehr muss man nicht wissen.  Der soll lieber nachsehen, ob seine Häftlinge in Moabit vollzählig sind und seinen Sauladen auf Vordermann bringen, da hat er genug Arbeit! https://t.co/M6kCPrtjrW	HOF	OFFN
hasoc_de_1522	@MDR_SN 'Prominente', die dringend mal wieder etwas Publicity brauchen.	NOT	NONE
hasoc_de_1523	@MDR_SN Oh, die 'Kulturschaffenden' melden sich wieder zu Wort? Hatten wir alles schon mal! https://t.co/PXuPQdNXIJ	NOT	NONE
hasoc_de_1524	@MDR_SN 33 Prominente? Ich kenne mal gerade vier davon. Der Rest braucht wohl wieder etwas PR.  Übrigens: Sollte laut unserer Kanzlerin die Einmischung aus dem Ausland in unsere Wahlen nicht finanzielle Sanktionen nach sich ziehen? Dann mal los.	NOT	NONE
hasoc_de_1525	@MDR_SN Die Görlitzer brauchen sicherlich keine guten Ratschläge vom westdeutschen Juste-Milieu aus gentrifizierten Hochburgen, abgehalfterten Schauspielern aus Hollywood oder linksliberalen Künstlern. Sie wissen selbst, was für ihre Stadt gut ist! #Görlitz	NOT	NONE
