text,label
Der #Regierungspräsident Dr. Walter Lübcke aus #Hessen wird mit einem #Kopfschuss getötet und es gibt keinen Aufschrei und keine Sondersendungen? Was ist da wieder faul? 🤔 https://t.co/54dbaBzuOK,0
Sachen die keine Sau interessiert... 🤷‍♂️  #Weltfahrradtag,1
"@FHuhnhaeuser @ZDFheute 'Wer die Wahrheit nicht kennt, ist nur ein Dummkopf.  Wer sie aber kennt, und sie #Hetze nennt, ist ein Verbrecher.'    Frei nach Galileo",0
'Die CO2-Theorie ist nur geniale Propaganda'    War man im Jahr 2011 noch schlauer als heute? 🤔  #CO2Steuer  #NoMorePillepalle  https://t.co/Pp170PZ2jh,0
In #Görlitz könnte @SebastianWippel zum ersten #AfD Oberbürgermeister Deutschlands gewählt werden. Die Wahl ist am 16. Juni 2019.  https://t.co/SW37P34Eus,0
In #Bremen werden Märchenbücher zerrissen und ins Klo gestopft. #ZDF ist empört.   In #Dessau wird eine 9jährige vergewaltigt. #ZDF schweigt. https://t.co/YlASTVnChP,0
"Ich habe diesen #Rezo zwar noch nie gesehen, aber ich finde es gut, dass er die #CDU bloß stellt. 😆  #RezoVideo",0
Energie! 😎  #StarTrekPicard https://t.co/CgfUEKZfsm,0
"Der #WahlOMat darf wieder online gehen. In unveränderter Form, weil die Bundeszenztale für politische Beeinflussung versprochen hat, sich in Zukunft zu bessern... 🙄 https://t.co/xlM2GW57Gv",0
"#CDULiefertNicht?  Naja, sie liefert schon. Aber das was geliefert wird, gefällt mir nicht...  https://t.co/8nm1RAXKXn",0
"#Europawahl2019 🙋‍♂️👪🙋‍♀️👨‍👩‍👧🙋‍♂️  Sei schlau, wähl blau!  #AfDwirkt 💙🇩🇪  https://t.co/9ubQEL0ioa",0
Weil #Wohnungsknappheit immer größer wird.  Weil #Kriminalität immer schlimmer wird.  Weil #Rente immer weniger wird.  Weil sie uns #NetzDB und #Uploadfilter aufgezwungen haben.    Weil sie ihre Wahlversprechen immer wieder gebrochen haben:  #NieMehrCDU  #NieMehrSPD  #Europawahl2019,0
#WirSindNichtMehr 😐  Darum. #gehtwählen https://t.co/Ccb42BUpOv,0
#Brandenburg - Du bist der Fels in der Brandung!  #AfD mit über 21% stärkste Kraft. Vielen danke liebe Nachbarn.   Auf euch kann man sich verlassen. 👍,0
Wir werden sie ... äh ... vermissen. 😂🥳🍾🥂  #Chebli https://t.co/ITDOfwHQRP,0
"'#CDU-Chefin erwägt Regeln für Meinungsäußerungen' 😳  #KrampKarrenbauer fordert 'Meinungsäußerungen im Internet vor Wahlen zu regulieren'     Wer in der #Demokratie schläft, wacht in der #Diktatur auf...    https://t.co/MuFjTwDQoY",0
#Grüne stärkste Kraft in #Berlin. 🤢🤮  Links-Grün ist out. Grün-links ist in.  Noch mehr Verbote. Noch weniger Wirtschaft.  Vielen dank ihr Vollpfosten...  #EUWahl19,1
Deutsche Politiker exportieren seit Jahren Waffen an Türkei und Saudi Arabien. Und wegen dem #StracheVideo soll man jetzt #Östereich 'misstrauen'? 🙄  https://t.co/lf6WU54aa1,0
Drittletzter Platz für #Deutschland...  Wer jedermanns Freund sein will ist am ende jedermanns Depp.  Gilt nicht nur beim #Eurovision Song Contest. 😉,0
Einen #Trump brauchen wir in #Deutschland auch. Und zwar dringend!   🇩🇪💙🇺🇸 https://t.co/pfsocA1twM,0
https://t.co/2dVSCEQoSc,0
"Der #Wahlomat zur #Europawahl2019 wurde abgeschaltet. Das Verwaltungsgericht 'sieht die Chancengleichheit kleiner Parteien verletzt', weil nur maximal acht Parteien zum Vergleichen ausgewählt werden können.  https://t.co/vqHnjvMcfw",0
"Es ist richtig den #Wahlomat abzuschalten, bis seine Beschränkung auf acht Parteien aufgehoben ist. Wozu #Parteien vom Vergleich ausschließen? Man soll doch heraus finden, welche Partei die eigenen Interessen vertritt. Oder etwa nicht? 😉  https://t.co/c9Atsoz3Y5",0
#Demographie Problem? Was könnte man da nur machen?  In #Ungarn werden doch tatsächlich Familien gefördert.  Problem gelöst. Ganz ohne #Masseneinwanderung. Verrückt oder? 😉 https://t.co/anvxvIgMua,0
'57% der Bundesbürger für ein #Kopftuchverbot an Grundschulen' 👍    Kramp-Karrenbauer (#CDU) stimmt zu: 'Kopftücher im Kindergarten oder in der Grundschule haben mit Religion oder #Religionsfreiheit nichts zu tun'  https://t.co/PAs3shJIm7,0
70 Jahre #Grundgesetz. 🥳  Darum eine kleine Erinnerung an unsere (#EU) Politker:    'Die Bundesrepublik Deutschland ist ein demokratischer und sozialer BUNDESSTAAT.'    'Alle Staatsgewalt geht vom VOLKE aus. […]'  'Die Gesetzgebung ist an die verfassungsmäßige Ordnung […] gebunden.',0
"'Man kann sich nicht darauf verlassen, dass das, was vor den Wahlen gesagt wird, auch wirklich nach den Wahlen gilt' - Angela #Merkel, 2008     'CDU ist Vertrauen' ... 😂",0
"@DasSchafi Kein Bundespräsident hat sich jemals so zum Affen gemacht, wie der korrupte #Steinmeier. Dieses Amt wird von Tag zu Tag immer mehr in den Dreck gezogen.  --- https://t.co/YLZNOpDwDY",0
Schon wieder mal Waldsterben. Gähn. https://t.co/I1OvOuzeKY,0
"Habe mich gerade erst bei Twitter angemeldet. Wirklich interessant, was mir hier als erstes vorgeschlagen wird... 😲 https://t.co/Uadaw6Gh34",0
Jetzt den Wahl-O-Mat zur #Europawahl 2019 spielen #WahlOMat #europawahl #eu2019 https://t.co/DE1na4v0j9,0
Im Wahlkampf ist offenbar alles erlaubt.    Stadträtin der #Linkspartei tritt als halbnacktres Einhorn auf. 😄  https://t.co/dik1CFFShY,0
70. Jahre #Grundgesetz. Happy Birthday! 🥳  Aber warum diskutiert man jetzt über #Frauenquote und #Kinderrechte?  'Alle Menschen sind vor dem Gesetz gleich.' (Art. 3 GG) Punkt!  #Gleichberechtigung,0
"#Östereich zeigt wie es geht: #Kopftuchverbot 👍  Sehr gut. Kinder sollen frei aufwachsen können und brauchen keine religiösen Symbole, deren Bedeutung sie noch gar nicht verstehen können.  https://t.co/lndZPAf7a8",0
"#Journalismus ist...  wenn ein zwei jahre altes, heimlich gefilmtes Video erst eine Woche vor den Wahlen raus gekramt wird.  #StracheVideo",0
Warum führen unsere lieben Politiker #Geheimverhandlungen zum #Migrationspakt? Was sollte da wieder verheimlicht werden? https://t.co/uWjst17zBp,0
"'Wer sich hier nicht benehmen kann, der hat auch kein Aufenthaltsrecht.'  Polizist zitiert sinngemäß deutsches Recht und steht dafür angeblich in Kritik. 🙄  #Asyl #Migration #Kriminalität https://t.co/sv5h6a22Ix",0
Wegen diesem #StracheVideo reden jetzt alle über #Neuwahlen.  Ich bin auch dafür. Wann tritt #Merkel endlich zurück? 😆,0
"@IaikaIaika @JVermessen @Ungebeten1 @Ralf__B Nun, es gibt Zahlen, die belegen, daß Pakistan der größte Konsument von Online-Gay-Porn ist.",0
@DasSchafi Angst bis zur Halskrause ? Das gleiche Spiel fand mit den Linken statt bis hin zur Überwachung und dass sie keinerlei Erfahrung im'Regieren' hätten. Nun sollen SPD und Linke miteinander.Dieses Missgeschick hatten wir bereits mit Namen SED.,0
"Na wenn das jetzt mal nicht die Hollywood-Prominenz (und die, die sich dafür halten) auf den Plan ruft...  Apropos, wo steckt eigentlich #FeineSahneFickgesicht?  Da muss dringend ein Konzert gegen rrrrächts her! https://t.co/y8dwGaVMgW",1
Na da funktioniert der gute alte Journalismus ja doch noch!  Täter aus Deutschland.  Fans von Lok Leipzig.  Hooligans.  Vielleicht noch die Namen?    Wenn doch die übliche Täterklientel bei Gewaltverbrechen nicht immer nur als 'Männer' bezeichnet werden würde... https://t.co/uilK9GpJ9M,0
"Wie wär's denn zur Abwechslung mal mit echtem Journalismus?  Fakt ist, Europa wird weder Afrika aufnehmen können, noch Afrika zu einem besseren Kontinent machen.  Mehr 'Entwicklungshilfe' führt nur zu noch mehr Korruption.  Neokolonialismus könnte die Probleme Afrikas lindern. https://t.co/mLUeBYomYT",0
"Dann hört doch endlich auf mit euren verdammten Monokulturen, dann geht's dem Wald wieder gut! https://t.co/3RVaeBKMYW",0
"@worldwideto darf gerne geblockt werden, diese verdammte Meldedrecksau.  #HetzlichenDank",1
"@Ungebeten1 Der ökologische Waldumbau war mal ein Grünes Thema...lange her,  nichts ist passiert!  Heute sind die GRÜNEN damit beschäftigt, das Thema CO2 zu strapazieren und mit Verboten die Bürger zu gängeln.",0
@Ungebeten1 @pepper46477330 In Brandenburg haben die das jetzt endlich erkannt. Es soll mehr Mischwälder geben.,0
"@Ungebeten1 264 Herzchen     So viele kriegt Mica nicht im ganzen Jahr.    Ich glaube, du bist beliebt, du Ossi 😀    . https://t.co/ktP31u6QZK",0
"Berlins grüner Justizsenator Behrendt...  Mehr muss man nicht wissen.  Der soll lieber nachsehen, ob seine Häftlinge in Moabit vollzählig sind und seinen Sauladen auf Vordermann bringen, da hat er genug Arbeit! https://t.co/M6kCPrtjrW",1
"@MDR_SN 'Prominente', die dringend mal wieder etwas Publicity brauchen.",0
"@MDR_SN Oh, die 'Kulturschaffenden' melden sich wieder zu Wort? Hatten wir alles schon mal! https://t.co/PXuPQdNXIJ",0
@MDR_SN 33 Prominente? Ich kenne mal gerade vier davon. Der Rest braucht wohl wieder etwas PR.  Übrigens: Sollte laut unserer Kanzlerin die Einmischung aus dem Ausland in unsere Wahlen nicht finanzielle Sanktionen nach sich ziehen? Dann mal los.,0
@MDR_SN Die weitesgehend unbekannte C-Prominenz bläst zum Halali gegen die #AFD.  Na wenn das jetzt nicht die Görlitzer überzeugt. 😅,0
"Hollywood will dem Ostdeutschen, der die DDR-Propaganda-Diktatur erlebt hat, erzählen wie er zu wählen hat.    👉 LOL  https://t.co/QwkRxWTVL1",0
"Das mögen wir Ossis nach 43 Jahren SED, dass uns irgendwelche Z-Promis wie im Betreuten Denken der DDR sagen, wen oder was wir zu wählen haben.  Ich weiß im Moment echt nicht, was ich widerlicher finde, euren Bericht oder eure Systemhuren? https://t.co/IqDz8nDx7L",1
"@Ungebeten1 Liebe 'Ossis'. Euch einfach mal ein DANKE! Ihr zeigt uns 'Wessis', dass  Zusammenhalt was bewirken kann. Wir werden folgen - versprochen. Dauert nur n bissl länger 🤣😎👍",0
"@Ungebeten1 @Shiwa_Waltraud Grund genug das Gegenteil zu tun, von dem was die wahlbeeinflussenden C-Promi Hetzer fordern...",0
"Da muss ich mich anschließen, einfach unfassbar was ist dieses System Profiteure anmaßen ... nur um weiterhin im Rennen zu bleiben Fördergelder abzuzocken und Aufträge zu erhalten. Ideologisch gesteuerte Kampagne. https://t.co/pQeZonzZ0K",0
"Das sind alles Heuchler, Schleimer und.....den Rest schreibe ich lieber nicht! Jetzt erst recht AfD 💙👍💙👍💙 https://t.co/EiReCZaqxU",0
"Na, da hat aber einer einen dicken Hals! https://t.co/7JZFcdluO9",0
"@krippmarie gesperrt.  @KHinnek gesperrt.  @Lebensformation gesperrt.    Wann fängt @Twitter an, Twitter ohne User zu machen? 🤔  Wenn ich auch sonst gegen staatliche Regulierung bin, bei eurem Verein würde ich glatt 'ne Ausnahme machen.",0
@UbbelohdeBerlin Die Bonanza-Stiftung bestätigt und unterstützt diese Aussage 😁,0
@Ungebeten1 @heuteplus Danke Schnucki 😘    Tatü tata,0
"Für meinen lieben @__Vanisch__ , der auf Grund zuviel Wahrheit 7 Tage gesperrt wurde. Er erleidet das gleiche Schicksal wie ich , verraten und getötet von Linken Denuzianten.    Hier sein Gruß https://t.co/LNsPGGhVqj",0
"Die Politik der #Grünen ist genau das, was sie den 'Populisten' vorwerfen. Nämlich eine der einfachen Antworten.    Problem --&gt; Verbot  Problem --&gt; Verbot  Problem --&gt; Verbot    #Verbotspartei",0
"@BundesGockel Luden wie du.    Apropos, was macht dein Häuschen in Blankenese?    Wann ist das Sommerfest mit den Nu... äh Damen?    Hoffentlich hast du den Poolbereich schön geschrubbt, das letztes Jahr war ja eine Ferkelei 😁    @merdeux @Ungebeten1   Ihr seid doch auch wieder dabei oder?",0
@Ungebeten1 @BundesGockel @merdeux @merdeux_ Aber diesmal keine Tiere im Pool Bereich.  Auch keine Pferde.,0
"@merdeux_ @FAZ_NET Der Ceaucescu war auch Kommunist.    Und auch Politiker.    Und auch Millionär.    So wie viele von unseren Politikern.    Satt und gestopft wie eine Weihnachtsgans.    Auf dem Rücken des Volkes.    Wie er geendet hat, wissen wir alle.    Also abwarten und hoffen...",0
"Die Menschen in #Görlitz und überhaupt in der ehemailgen DDR stehen total darauf, wenn ihnen bekiffte Schauspieler und altlinke Schickeria-Sozis aus dem Westen, erklären, was sie gefälligst wählen sollen.",0
#Salvini wirkt.  Prozess gegen migrantenfreundlichen Bürgermeister in Italien begonnen https://t.co/T6rt82AuyI,0
@symptompanik @buntewelt1966 https://t.co/tJxabpk4g6,0
Mir wird nur noch übel.. https://t.co/fbM2HdccbI,0
@Eddie_1412 @PolizeiSachsen Hier das Video zum Vorfall... Besonders schön der Sprechchor am Ende...! https://t.co/lKtGF0DFgc,0
Guter Hund! 🍖 https://t.co/FiiSYtEF4Q,0
"@heuteplus 'immer noch'?    Nein Leute, auch weiterhin!    Manche andere können machen was sie wollen, aber deswegen lasse ich mich nicht zwingen, es gut zu finden.    Ich finde es nicht gut und das bleibt auch so!",0
Homosexuelle gegen #Islamophobia  Wo kommt nur die ganze Blödheit in #Europa her ?     Warum steigen solche Figuren nicht gleich in den Tigerkäfig und beweisen das der Tiger nur spielen will.     #Islamisierung #ReligionofPeace https://t.co/ykxL819g3I,1
@Heide_Anna Immer die Gesellschaft schön spalten und partikularisieren - damit die Menschen durch die Globalisten richtig fertig gemacht werden können. #ReaktionäreStrohdummeLinke,1
"Ich finde es nach wie vor wider die Natur und nehme mir die Freiheit heraus, dies zu sagen.  Man kann mich dafür hassen, aber das ist meine Meinung. https://t.co/CUC4F3pyg5",0
AfD zur Klimadebatte: Das Vorbild der Grünen 'ist China zur Zeit der Kulturrevolution mit Millionen von Toten' https://t.co/r7sMoWiOzN via @China_Welt_News  :  ALLE PARTEIEN UNTERWERFEN SICH DEN IRREN GRÜNEN - NUR DIE AFD HÄLT DAGEGEN!,0
"... - was ist ein 'missverständliches Signal in die Welt hinaus'? Hier ein unmissverständliches Signal, Wahlbeeinflussung, obwohl im sog. Wahl-Appell kein Name und Partei genannt werden, wird hier beides sofort nachgesch., MSM eben 👎💙👍🇩🇪  Quelle MoPo Dresden v.  11.06.19 https://t.co/SeYJqGbLJS",0
Yeaaaahhh...!!! 👍👍👍👍👍Genau meine Ansage ❗️Einfach super 👍 https://t.co/3pdA9d5az4,0
"Wer Trekkingsandalen mit Tennissocken trägt, hat die Kontrolle über sein Leben verloren.",0
"1. Das Spiel heißt vielleicht bei Besatzerkindern so, bei Deutschen nennt man es Name-Stadt-Land  und  2. wird da nicht nach Politikern gefragt.  3. Haben Sie sich wahrscheinlich verhört, es ging bestimmt um Absteiger des Jahres mit 'B', da wäre jedes Kind auf #Barley gekommen. https://t.co/4OlWRuMe4i",0
"Find ich irgendwie witzig, wenn ein schwuler Gesundheitsminister feststellt, dass Schwulsein keine behandel-/heilbare Krankheit ist.  Ja was soll er auch sonst sagen?  'Ich bin schwul, aber ansonsten bin ich soweit okay.'? https://t.co/XMRq1zbRLQ",0
"Die eine zu dumm, um ein Gesetz zu verstehen, der Deutschlandhasser zu dumm, die Regierungsverhältnisse in Thüringen zu kennen, da kannst du gleich den Hund die Leberwurst bewachen lassen, das verspräche mehr Erfolg. https://t.co/Nb0Y8iVDs5",0
"Liebe Görlitzer, immer mehr “Prominente“ halten Euch für total verblödet und glauben, dass Ihr ohne deren Ratschläge nicht mal in der Lage seid, einen Bürgermeister zu wählen. Vor der Wahl einfach nochmal an diese dreiste Bevormundung denken! #Görlitz",0
"@KatrinHLeipzig1 @MatthiasMeisner Ich denke der Schlesier wollte einfach seinen Verlust der Heimat zum Ausdruck bringen.  Es tut manchmal gut den Schmerz über einen Verlust anderen gegenüber zu äußern.    Warum sie das erschreckte, verstehe ich nicht..",0
"@MatthiasMeisner Schon mal darüber nachgedacht, warum der mitteldeutsche Rundfunk '#MDR' heißt, ihr Schlaumeier... Natürlich war der östliche Teil hinter der Oder/Neisse-Grenze früher deutsch. Das ist doch nichts mehr, als eine historisch korrekte Feststellung und nicht der Aufregung wert. 🤔",0
@Ungebeten1 @Pat22344 Auf den Punkt gebracht ✌👏✌,0
@Ungebeten1 #DieVereintenIrren oder  #DieVereinigtenVerwirrten,0
"Keine Männer, kein Nachwuchs.  Fensterplatz letzte Reihe in Bio gehabt, oder was?  Und im Übrigen rede ich mit, wo ich will.  Ende der Durchsage. https://t.co/PKWEVyCOF7",0
"Wenn Gretchen Doppelkarre dann doch nicht Kanzlerkandidatin werden sollte, dann wird wohl der Posten des Fraktionschefs bei der #CDU frei.  Frag nach bei Volker #Kauder! https://t.co/SpzIw2CWlN",0
"So ein Framing Dreck am frühen Morgen. GroKo hat nur noch 36 % , lt. Umfrage, beide Parteien verlieren dramatisch in der Wählergunst und 1003 befragte Personen sind repräsentativ.🤦‍♂️🤪 https://t.co/k550Bsxshm",0
"@Notabaris @GuidoHeidkamp @smuellermdb @akk Mir reicht schon der Profiltext, da habe ich genug Vorstellung wie Guido aussieht. https://t.co/McO69XDCP7",0
@TSG1909 @Notabaris @GuidoHeidkamp @smuellermdb @akk Mit Hardrock ist sicher Grönemeyer gemeint und 'sanfte Balladen' sind 'Best of Kuschelsongs' 😁,0
"@Ungebeten1 @chrisjuko 😊es geht doch nichts über gepflegte Konversation,auch wenn nur einseitig gepflegt",0
"@Ungebeten1 @DarkCat90 Das ist mal eine klare, deutliche und ehrliche Ansage!🤗😘",0
"Wie naiv kann ein erwachsener Mensch eigentlich sein?  Wenn ihr @smuellermdb gelesen habt, dann wisst ihr Bescheid!    'Klarname' oder auch die Einladung an den linken Abschaum, dir Haus und Auto abzufackeln. https://t.co/phdqsOwgYm",1
"🇩🇪 💙 👍 👍 👍 👍 Sehr gut, diesen türken muss man die Grenzen zeigen. ‼️ 💞 https://t.co/rv2Y0bHhwe",1
"@Ungebeten1 So lange jemand #Grüne #Bürgerlich nennt, halte ich in #Deutschland alles für möglich!",0
@Ungebeten1 CDU-Senilioren ...,0
😂😂😂 https://t.co/LLW0jiK3bD,0
"@TBreitschneider @pepper46477330 @Ungebeten1 @KHinnek Ich war kein Einwohner, nur Besucher in den 70-80zigern. Der Unterschied war ziemlich krass. Mein Vater ist vorn Mauerbau geflüchtet und meine Mutter hatte immer Angst, sie lassen uns nicht mehr raus. Und jetzt sitze ich in NRW &amp; DDR 2.0 wird gerade installiert. Ich könnte heulen",0
Unser Deutschland lassen wir uns nicht von unserem Regime stehen  #Umvolkung https://t.co/lCwi7gYW7V,0
"'Promis unterschreiben Appell an Wähler in Görlitz ... u.a. Daniel Brühl, Désirée Nosbusch, Marius Müller-Westernhagen'    Steckt eure Nasen gefälligst in etwas anderes rein. Meinetwegen in Kokain.  https://t.co/0v01YCiADi",0
Ein Mann aus Niger...    Nun sind sie halt da... https://t.co/N8yroc6Lu1,0
@czarymarybum777 cc @Ungebeten1,0
"@WELTnews Super,da können die Herrschaften selber lesen,was man über jeden einzelnen in der Regierung hält und denkt.😂😂",0
#CDU-#Werkstattgespraech-Versprecher von #AKK bringt nicht nur #Deutschland zum Lachen. ;-) https://t.co/G2URwd1uHn,0
@pepper46477330 @KHinnek Iiiiiiccchhh kenne die noch!!!! 😊 🍬 Süßigkeiten aus einer (für mich noch 'heilen') Zeit/Welt. Vor allem die 80er Jahre. Habe mal was darüber geschrieben in meinem Blog https://t.co/4UgTJze8UG,0
Flüchtlinge begrabschen Kinder in Essener Freibad https://t.co/8haUSkcwj6,0
Heute mal für euch eine Tour durch den Harz https://t.co/WH5jCdBobu,0
@Ungebeten1 wir müssen froh sein das er den dritten Weltkrieg nicht ausgelöst hat,0
@cCcKAMRANcCc @Hurensohn__Bot @femaleaga Nicht so homophob sein. 🤣    Integrier dich doch besser. Schlimm mit euch 58 Jahre im Land und integriert wie ein Eisbär im Regenwald.,0
"Kamran ist nicht wie andere Türken.  Kamran ist nämlich noch viel dümmer!  Ja, das geht!  Wahrscheinlich hat ihn die Zeichenbegrenzung davon abgehalten, auch noch die Mutter von @Platinmensch ficken zu wollen.  Ein ganz besonderer Zeitgenosse! https://t.co/9cR12TMKDd",1
"@Ungebeten1 Hatte ihm was ähnliches geschrieben, zu einem anderen Erguss seinerseits, jetzt hat er mich geblockt. 😂😂😂  Uffbasse Grossmeister Zopfgedöns nicht das du der nächste bist. 😁  https://t.co/47uxwBy7BC",1
@Ungebeten1 Polenz ist der Karl Lauterbach der CDU. 😁,0
"@Technik_u_Welt Wenn sexuell unterversorgte alte Schachtel mit Aufmerksamkeitsdefizit Sie jetzt treffend beschreibt, dann lassen Sie es mich wissen.  Oder auch nicht.",1
@Technik_u_Welt https://t.co/www7pGrAhy,0
"@Technik_u_Welt Da war er wieder, der Pflegenotstand.    🤣🤣🤣",0
"@Technik_u_Welt Offensichtlich nennen Sie nicht nur Nazis, sondern alle Menschen, die nicht Ihrer Meinung sind, #Nazi",0
Die praktische Lösung für 'zivilen Ungehorsam' in Frankfurt. #EndeGelaende #FridaysForFuture #HambiBleibt #hambacherforst https://t.co/rXa99ymZKH,0
Es kommt in eine Stadt ganz in euer Nähe! https://t.co/W6ovXwjkW4,0
"Ich hab doch gesagt, er soll OHNE Kippa dahin fliegen! https://t.co/hBzPGFUrpf",0
"Ein Nobelpreis ist auch nicht das, was er mal war. https://t.co/zvlF3123TD",0
Von einem Heer von manipulierten Idioten beliebt zu sein sehe ich als überschaubares Kompliment an.... https://t.co/bIHcJnUtbS,0
"Wenn im Stammbaum, welcher kreisförmig ist, auch noch ne Ziege vorkommt.    👇🏻 https://t.co/DZapsesEg5",0
@Ungebeten1 The best Religion is no Religion! Hat nur Ärger in der gesamten Menschheitsgeschichte eingebracht!,0
"@dtpmaker @Ungebeten1 Das Stammklientel der Ökoextremisten kann man sicher nicht umstimmen, aber viele, die den Hype jetzt aus Unwissenheit mitmachen.",0
"@Ungebeten1 Die Scheinheiligkeit mancher Christen, die ihr Ego über die christlichen Werte stellen, sagt alles. Habe einen von der @CDU gegenüber, Straße eng, Hauptsache unsere Ausfahrt zuparken damit kein anderer mehr fahren kann und sich noch aufregen. Nur ein Beispiel. Romane möglich.",0
Es wird immer homophober in Deutschland. Welche Bevölkerungsgruppen sind denn ihm dafür verantwortlich? 🤔    (Das Kerlchen da oben reagiert empfindlich auf Türkei-Kritik) https://t.co/AkzeEh49z5,0
"Hallo Karl, nichts läge mir ferner, als Mitleid o. Schadenfreude für eure Trümmertruppe zu zeigen.  Falls du glaubst, dass jemand noch die Sozen braucht, dann hältst du wahrscheinlich auch Fußpilz für etwas Essbares aus dem Wald.  Grüß mir Andrea und ein herzliches #bätschi! https://t.co/I1l6Vfi2gc",1
"@Ungebeten1 @TheoWiesengrund Wieder so ein erbärmlicher Wicht der jeden der nicht seiner Meinung ist als Nazi beschimpft, selbst aber nicht bemerkt das er der Nazi ist.",1
"@Ungebeten1 @Ofenschlampe Volker Pispers: 'Mein Herr, sind Sie wirklich der Meinung daß jemand, der zu dumm ist für den Hauptschulabschluß das gleiche Stimmrecht haben sollte, wie Sie??'",1
"@Ungebeten1 @MoebusAnne ....dieses verlogene, grünversiffte Pack von Lügner, Hetzern und Volksverdummern gehört der Prozeß gemacht. Natur vernichten ist ihr Handeln und Tun!",1
@Ungebeten1 @BKsoll 'Bildung'.  Ein Doktor der Soziologie oder ein Diplom Sozialpädagoge kann einem Müllman oder einer Kassiererin intellektuell wohl kaum das Wasser reichen.  Nachplappern staatlicher Propaganda ist eben keine intellektuelle Leistung.  Da hilft auch kein Doktor der Altphilologie.,1
"@BKsoll @Ungebeten1 Um so schlimmer, wenn man trotz der höheren Bildungsabschlüsse zu blöd ist sein Wissen in der Praxis anzuwenden und auszurechen was uns die Asylbetrüger kosten, und dass diese selbst die Kosten nie erwirtschaften werden.    https://t.co/gGlJlyZ9RQ",1
"Diejenigen, welche einen solchen Scheiss rauslassen könnte man noch verkraften. Aber dass man damit Millionen blinde Waehler findet ist das Schlimme und sollte zu denken geben. https://t.co/Jgo90aHbgN",0
"@merdeux_ @_FriedrichMerz Herr Merz, was wollen Sie tun, um das zukünftig verhindern?    Kocht Ihnen nicht auch das Blut, wenn Sie das lesen?    So was nennt man Mitgefühl.    @CDU     . https://t.co/Bo9WTiacUP",0
"Jetzt haben auch die letzten Linken erlangt, dass sich #Klimaschutz prima zur Durchsetzung der linken Agenda nutzen lässt. Wenn sie das miteinander verbinden, sind sie die eigentlichen #Klimasünder! Absturz #Klimareligion   https://t.co/7T26bPgP8S",0
"Übrigens, die Menschen, die heute hoheitsvoll darüber schwadronieren, wie wichtig 'Willkommenskultur' wäre und besonders zu Pfingsten ihre christliche Attitüde heraushängen lassen, sollten sich einmal vor Augen führen, wie wir Germanen vor über 1000 Jahren christianisiert wurden.",0
"Lenni, der vor fünf Jahren 'beigetreten' ist und wahrscheinlich in weiteren fünf Jahren volljährig sein wird, ist ein weiteres Beispiel dafür, was passiert, wenn man Kinder freitags demonstrieren lässt, anstatt ihnen Bildung einzubläuen. https://t.co/739ibVwqSv",0
Hinweis an Meldemuschis und Zensurschnepfen! Ich stelle mit diesem Tweet bloß ein Frage! Lasst mich also bitte weiter tweeten!  Auf welche Weise dienen die Russland-Sanktionen und die Milliarden Entwicklungshilfe an China dem Wohle des deutschen Volkes und wenden Schaden von ihm?,1
"Unter dem Hashtag #TurksAreComingForIceland kann man sehen, warum viele Menschen Türken nicht leiden können. Eine Volksgruppe, die sich überall auf der Welt wie eine offene Hose aufführt.",1
"Die wichtigste Frage dürfte sein: Hat sich der Sultan aus Ankara auch angesagt und vor allem, spielen die Türkenmuschis überhaupt in kurzen Hosen?  Nicht, dass sie mit Schnupfen wieder abreisen! ☝🏻  Ach so, dass ich für die Wikinger bin, ist klar?! #TurksAreComingForIceland",1
@Ungebeten1 Wie 'Biedermann und die Brandstifter' man jubelt denen zu die einen abschaffen wollen,0
"Bremen wird das bekommen, was es verdient. https://t.co/0PDUa3snYE",0
"@Linksfraktion @voglerk Die afd ist nicht Schuld am zunehmenden Judenhass, denn sie hat die grössten Judenhasser nicht ins Land importiert.",0
"Die Tante schreibt in ihrer Vita: 'Hasspropaganda wird geblockt.'  Und dann so ein Tweet...  Und im Übrigen bin ich nicht nur für ein Verbot der Hisbollah, die gesamte Moslem-Sekte sollte als verfassungsfeindlich verboten werden. https://t.co/qnBRdo43S8",1
"Guten Morgen,  für viele ist heute am Pfingstmontag arbeitsfrei, daher möchte ich all diejenigen besonders grüßen, die (wie ich) heute arbeiten (müssen), um das Narrenschiff am Laufen zu halten.  Und denkt dran, in fünfeinhalb Monaten öffnen die erste Weihnachtsmärkte...  Hohoho.",0
"@Ungebeten1 Das einzige Glück der Linksfraktion ist, dass Lügen nicht verfassungsfeindlich sind.",0
@Linksfraktion @voglerk Seid ihr so blöd oder tut ihr nur so?  Sie wissen genau wer die Judenhasser in Deutschland sind! Die Merkel Gäste! Aber so müsstet ihr ja zugeben das eure Flüchtlingspolitik für den Arsch ist!,1
"Sicher nicht, du Clown. https://t.co/gUrfwaaIAS",0
"Muss ein Einzelfall sein, Timmermanns Sozen haben doch die Europawahl gewonnen 😀 https://t.co/AEdu2xEU7C",0
"Früher feierte man zu #Pfingsten, dass der Heilige Geist über die Menschheit kam, heute feiert man eine 16jährige Autistin, die glaubt, sie könne CO2 sehen, mit einem Ehrendoktortitel.  Demnächst wird uns Greta mit dem Heiligen Klimageist beglücken.  Wir sind verloren...",1
Daumen drücken?  Wie soll das gehen?  #Merkel kann doch bloß Raute... https://t.co/08FMTDlCk5,0
