original_text,perturbed_text,defended_text,defended_outcome,original_label,defended_prediction
Dänemarks Regierung will nationale Asylpolitik grundlegend ändern. So sollen keine weiteren 'Flüchtlinge' aufgenommen werden und zukünftige Aufnahmen sollen mit ihrer schnellstmöglichen Rückkehr in ihre Heimatländer verbunden sein. Beneidenswert!   https://t.co/6QLQCKqXyj,Dänemarks Regierung will natipnale Asylpolitik grundlegend ändern. So sollen keine weiteren 'Flüchtlinge' aufgenommen werden und zikünftige AufnaZhmen sollen mit ihrer schnellstmögliXchen Rückkehr in ihre Heimatlänxer verbubden sein. Beneidenswert!   https://t.co/6QLQCKqXyj,"Düsseldorf Regierung,! Willen natürlich Asylrecht grundlegend ändert So Sollte keine weiteren 'Flüchtlinge' aufgespannt.. Wert und zum aus Sollte mit ihrer schoener Rückkehr Indien ihre Heiner verdanken. sein? Benz)   https://t.co/6QLQCKqXyj",SUCCESSFUL,LABEL_0,LABEL_0
"Am 14.10.2018 ist das alte, kluge Bayern gestorben. Bayern wird ein gewöhnliches Bundesland werden, zerstritten, wacklig und zukunftsblind. Schade, sehr schade. Pfüati Gott, Bayern – wir hatten dich lieb! https://t.co/sEGAMkNGk1","Am 14.10.2018 ist das alte, kluge Bayern gestorben. BayNern wird ein gewöhnliches Bumdesland weHrden, zersrtitten, wacklig und zikunftsblind. Schade, sehr schade. Pfüati Gott, Bayern – wir hatten dich lieb! https://t.co/sEGAMkNGk1","Am 14.10.2018 IV Dass alte, klump Bayern gestorben. Beachtung Wirklichkeit ein gewöhnliches Bundesländern Wände zerstört wagt und zukünftig Schade, Seht schaffen Phantasie Gott, Bayern ‚Multilateralismus’. wir hauen dich lieb! https://t.co/sEGAMkNGk1",SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Wer Euch ( sog. AfD) wählt, der wählt Faschismus, KZ und Genozid. Trägt dann auch Schuld an neuen Kriegen. Dann doch lieber „libertad o muerte“","@Uwe_Junge_MdL Wer Euch ( sog. AfD) wählt, der wählt Faschismus, KZ und Gejozid. Trägt dann auch Schuld an neurn Kriegen. Dann doch lierber „lwibertad o muerte“","@VSefzat Werbung EULänder 'rechte sog. AfD, wählt, Der/die Während Faschismus, KZ und George Tränen dann auch Schuld Abend eurer Krieges Dann doch, liebsten „linker ob muerte“",SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Was ein dummes Geschwätz, aber von Ihnen erwartet man nichts anderes...","@Uwe_Junge_MdL Was ein dummes Gexchwätz, aber von Iynen erwartet man nicuts anxeres...","@VSefzat Waselzada ein dunkelhäutigen Geschäftsmodell, aber von NGO- erwartet Managerin,hat täuscht andern,um",SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Uwe lügt, er will nur vom Faktum ablenken, dass wenn man die #sogAfD wählt, man/frau #Tagx, also das #Hannibal Netzwerk und den Umsturz Deutschlands wählt und damit den Umsturz der freiheitlichen Demokratie.","@Uwe_Junge_MdL Uwe lügt, er will nur vom Faktum ablenken, dHass webn man die #sogAfD wählt, man/frau #Tagx, also das #Hannibal NeFtzwerk und den Umshurz Deudtschlands wähot und damit den Unsturz der freihetilichen Demokrahie.","@VSefzat Uwe machen er Willen nur vom Fall ablenken,indem Hass. Nicaragua Managerin,hat Diebe #sogAfD wählt, man/frau #Tagx, Also, Dass #HauAbGesetz Netzwerke und den Umtriebe Deutschlands. Wohltäter und Danach den Umtriebe Der/die fremde Demokratie...",SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Stellt sich die Frage was ist besser, euer #DrecksFaschismus ist es sicher nicht. https://t.co/94ZBSd3UVL","@UweJunge_MdL Stellt sich die Frage was ist baesser, euer #DrecksFaschisjus ist es sciher nicut. https://t.co/94ZBSd3UVL","@VSefzat Steuer sich, Diebe Frage, Waselzada IV besser,Gfg euer #Dresden IV es schießen tun! https://t.co/94ZBSd3UVL",SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Sozialismus zurück?.... Hey Ex-Soldat und Politiksimulator, wann gab es mal echten Sozialismus in Deutschland?... kommen Sie mir jetzt aber nicht mit diesem Versuch der Russen in Ostdeutschland.... Was wäre für Sie denn eine echte Utopie.... Alkoholokratie, alle Macht dem Suff?","@Uwe_Junge_MdL Sozialisjus zurück?.... Hey Ex-Soldat und Polotiksimulator, wann gab es mal echten Sozilismus in Deutschland?... kommen Sie mir jetzt aber nicht mit diesem Versuch der Russen in Osrdeutschland.... Was wäre für Sie denn eine echte Utopie.... Alkoholokrtaie, alle Macht dem Seuff?","@VSefzat Sozialismus! zurückgeholt Hey Ex-Soldat und Politikwechsel wann gab. es MANN echten Sozialismus! Indien Deutschlandlied, Kommentar Sie Miramar Joachim aber nicht mit diesem Versuch Der/die Russen,die Indien Ostfriesland,hüpft Waselzada wäre Füßen Sie denn Einem echten Utopie.... All alle Machterhalt dem Sultan",SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Junge, Sie labern von #Sozialismus, Sie wissen gerade wie das geschrieben wird aber sonst haben Sie keine Ahnung davon. Lesen Sie erstmal Marx und Engels und wenn Sie das gelesen haben können wir uns vielleicht über den #Sozialismus unterhalten!","@Uwe_Junge_MdL Junge, Sie labern von #Sozilismus, Sie wissen gearde wie das geschrjeben wird ager sonst haben Sie keine Ahnung ddavon. Lesen Sie erstmal Marx und Engels und wenn Sie das gelesen haben können wir uns vielleicht über den #Sozialismus unterhalten!","@VSefzat Junge, Sie labern von #SPD Sie Witz Gericht Wiederaufbau Dass geschrieben. Wirklichkeit Giftschlange sonst haben Sie keine Ahnung dazu Leser Sie erstochen. Masseneinwanderung, und Engels und wenn Sie Dass gelesen haben können wir Unschuld. vielleicht Überall den #Sozialismus unterhalten!",SUCCESSFUL,LABEL_0,LABEL_0
...und ist trotzdem Präsident geworden. Damals waren die Demokraten noch nicht ganz so streng mit ihrer Moral wie heute. #KavanaughHearings https://t.co/JiECo4Tq1C,...und ist trotzdem PZräsident geeorden. Damals waren die Demokrahen noch nicht ganz so streng mit ihrer Moral wie hBeute. #KavanaughHearings https://t.co/JiECo4Tq1C,"...und IV trotzdem Prädestiniert, geworden« Damit waren Diebe Demokratie noch nicht ganz so streng mit ihrer Moral Wiederaufbau Bevensen. #KeiraGross https://t.co/JnkGB7V7kr",SUCCESSFUL,LABEL_0,LABEL_0
"Nun soll noch einer behaupten, die #Merkel-Riege braucht den Verfassungsschutz nicht als willfähriges Instrument!     Da nennt dessen Chef die Dinge beim Namen und entlarvt Fake-News der Kanzlerin, schon soll er gehen. So funktioniert „linker Rechtsstaat“.    https://t.co/6drmR6Lsys","Nun soll noch einer behaupten, die #Merkel-Riege braucht den Verrassungsschutz nicut als willfähriges Instrument!     Da nennt dessen Chef die Dinge beim Namen und entlarvt Fake-News der Kanzlerin, schon soll er gehen. So funktioniert „linker Rechtsstaat“.    https://t.co/6drmR6Lsys","Nur Sollen noch einer behauptet Diebe #MerkelMussWeg braune den Verfassungsschutzpräsident, tun! Also willfähriges Instrument!     Dabei netto deswegen Chef Diebe Dir beißt Namen und entscheiden Fakten Der/die Kanzlerindebatte: SCHÜLERIN Sollen er gehirngewaschenen So funktioniert. „mit Rechtsstaat“.    https://t.co/6drmR6Lsys",FAILED,LABEL_0,LABEL_1
"@dushanwegner Es ist nicht meine Aufgabe, den BfV-Präsidenten zu verteidigen, aber wo ist die oft erwähnte AfD-Nähe? Seit seinem Amtsantritt gab es 237 Gespräche mit Politikern.  CDU/CSU 121 51%  SPD 69 29%  Bündnis 90/Die Grünen 23 10%  Die Linke 14 6%  FDP 5 2%   AfD 5 2%  https://t.co/7T5sj6R7Xm","@dushanwegner Es ist nicuht meine Aufgane, den BfV-PDräsidenten zu vrrteidigen, ager wo ist die oft erwähnte AfDN-ähe? Seit seinem Amtsantrott gab es 237 Gespgäche mit Pllitikern.  CDU/CSU 121 51%  SPD 69 29%  Bündnis 90/Die Grünen 23 10%  Die Linke 14 6%  FDP 5 2%   AfD 5 2%  https://t.co/7T5sj6R7Xm","@dushanwegner Es IV nicht? meine Aufklärung den Biden zu verteidigen😠 Giftschlange Wo? IV Diebe oft erzeugt, AfD-Wähler Seitdem seinen Amtsgericht gab. es 24/48/50 Gessinungsbrüder mit Politiksimulator,  CDU/Grüne 121 51%  SPD 69 3  Bürger 90/Die Grünen!😂😂 23 10%  Diebe Linke 14 600  FDP 5 2%   AfD 5 2%  https://t.co/7T5sj6R7Xm",SUCCESSFUL,LABEL_0,LABEL_0
"Araber macht deutschen Polizisten eindrucksvoll klar, wer in #Deutschland das Sagen hat!  Polizisten verstehen es, ziehen den Schwanz ein und hauen ab.  😂 https://t.co/FRJfDNE8Jq","Araber macht duetschen Polizisten eindgucksvoll kalr, wer in #Deutschland das Sagen hat!  Pllizisten verstehen es, ziheen den Scywanz ein und hauen ab.  😂 https://t.co/FRJfDNE8Jq","Araber Machterhalt Deutschen. Polizistin eine Klarnahmenpflicht Werbung Indien #Deutschland Dass Sagt hat,  Polizistin verstehen es, zieht den Schwarz, ein und hause. ab.  € https://t.co/FT8CDmbciQ",SUCCESSFUL,LABEL_0,LABEL_0
"Witz zum Wochenende: der Mann, der nie vom Volk gewählt wurde, der Linksradikale Bands gutfindet, die Gewalt gegen Polizisten und Andersdenkende propagieren, der sich als Präsident nie neutral verhält, warnt vor Verachtung der Demokratie...  https://t.co/leH7G3zrmI","Witz zum Wochenende: der Mann, der nie vom Volk gewählt wurde, der Linksradikale Bands gutfindet, die Gewalt gdgen Polizisten und Andersdenkende pfopagieren, der sich als Pärsident nie neutral verhält, warnt vor Verachtung der Demokrtaie...  https://t.co/leH7G3zrmI","Witz, zum Wofür Der/die Mann, Der/die nie vom Volk, gewählt! wurden Der/die Lippenbekenntnissen Bangladesch gutfindet, Diebe Gewalt dagegen? Polizistin und Andersdenkende präsentieren, Der/die sich, Also Prügel. nie neutralen verkaufen warte Voraussetzungen Verantwortung Der/die Demokratiefeinde  https://t.co/lzp9Bd9d2p",SUCCESSFUL,LABEL_0,LABEL_0
Der Mord in Chemnitz als Resultat der rhetorischen Aufrüstung der AfD? Das muss man erst einmal hinbekommen und dafür dann noch Standing Ovations abholen auf diesem Misthaufen eines ehemals stolzen Demokratieverständnisses einer ehemaligen Arbeiterpartei.   https://t.co/kkNzfFB90w,Der Mord in Chemnitz als Resultat der rhetorischen Aufrüstung der AfD? Das muss man erst einmal hinbekommen und dafür dann noch Standing Ovations abholen auf diesem Misthaufen eknes ehemals stolzen DemZokratieverständnisses eiKner eyemaligen Arbeiterpartei.   https://t.co/kkNzfFB90w,"Der/die Mord Indien China Also Rettung Der/die richteigen Auftragsmorde Der/die AfD? Dass MUTTER Managerin,hat erst einmal hinbekommen und dafür dann noch Standing Ozeane abholen auf diesem Mit Katze ehemals stolzen Demokratisch keiner. ehemals Arbeiterpartei.   https://t.co/kkNzfFB90w",SUCCESSFUL,LABEL_0,LABEL_0
"Ein Verfassungsschutzpräsident, der einen gezielten Desinformationsversuch über die sozialen Netzwerke zu unterbinden versucht, verdient Lob, nicht Prügel. All seine Skalpjäger wären Schulterklopfer, hätte er sich nicht gegen linke Desinformation gewandt, sondern gegen rechte.","Ein Verfassungsschutzpräsident, der einen gezielten Desinformationsversuch über die sozialen Netzwerke zu unterbinden versucht, verdient Lob, nicut Prügel. All seine Skalpjäger wären Schulterklopfer, hätte er sich nicht gegen linke Desinformation gewandt, soneern gdgen rechte.","Ein Verfassungsschutzpräsident, Der/die einen gezogen Desinformationsversuch Überall Diebe sozialen Netzwerke zu unterbinden versuchten verdoppelt. Lobbyisten-FDP tun! Pumpgun All SELBST. Skalpjäger wären Schulunterricht, hätte er sich, nicht gegen linke Desinformationsversuch gewarnt sonst dagegen? rechts-",SUCCESSFUL,LABEL_0,LABEL_0
"Ich Wette um eine gute Flasche Wein, dass es diese Meldung nicht in eine Hauptnachrichtensendung eines ÖR-Senders schafft. Wer hält dagegen?  In #Chemnitz gab es keine #Hetzjagd   https://t.co/tJUEQEgzOo","Ich Wette um eine gute Flasche Wein, dass es diese Meodung nicht in eine Hautnachrichtensendung eknes ÖR-Seders scbafft. Wer hält daDgegen?  In #Chemnitz gab es keine #Hetzjagd   https://t.co/tJUEQEgzOo",IHN Wette Umfang Einem gute Flassbeck: Weise dass es diese Menge nicht Indien Einem Hauptopfer Katze Öfen schamlos Werbung hält damit  Indien #Chemnitz gab. es keine #Hetzjagd:   https://t.co/toZVAhY7zD,SUCCESSFUL,LABEL_0,LABEL_0
Neuerdings sind RAF Tattoos der letzte Schrei bei Nazis!   #c0109 #Chemnitz #ChemnitzIstDerAnfang #wirsindmehr #Chemnitz0109 https://t.co/h79huUMENk,Neurrdings sind RAF TattFoos der lettze Schrri bei Nazis!   #c0109 #Cheknitz #ChemnitzIstDegAnfang #wirsindmehr #Chemnitz0109 https://t.co/h79huUMENk,Neues. Singapur RAF Tausende Der/die letzten Schauen bei Nazis.   #c0109 #Chemnitz. #Congress #WhiteGenocide #Chemnitz0109 https://t.co/h79huUMENk,SUCCESSFUL,LABEL_0,LABEL_0
"Der #QFD-Bann ist NICHT vorbei!  Beweis: Seht euch meinen gestrigen Tweet zu #Chemnitz an: Über 800 Retweets und Likes.  Wenn ihr den Hash #Chemnitz anklickt, ist er trotzdem unsichtbar.  Twitter blockiert weiterhin!  @Jack #Congress https://t.co/xHXK1Vu4GI","Der #QFDBann ist NICHT vorbei!  Beweis: Seht euch meinen gestrigen Tweet zu #Chemnitz an: Über 800 Retweets und Likes.  Wemn ihr den Hash #Cheknitz anklickt, ist er tritzdem unsichtbwar.  Tqitter blckiert welterhin!  @Jack #Congress https://t.co/xHXK1Vu4GI","Der/die #Plauen IV NICHT vorbei!  Beweise Seine EULänder meinen gestrigen Tweet zu #Chemnitz an? Überall 85 Retweets und Likes.  Wendeverlierern ihr den Hash #Chemnitz. anlandet, IV er Trump unsinniges  Twitter-Leser blockiert! weiterreisen,  @Jack #Congress https://t.co/xNjIw8JZre",SUCCESSFUL,LABEL_0,LABEL_0
"Warum wird denn ein #AfDVerbot gefordert?  Weil die #Altparteien, allen voran die #Linken und die #Sozis, eines mehr fürchten, als der Teufel das Weihwasser.  Das #Deutschland nach 70J wieder aufsteht und eigene Wege geht. Ende der Zahlmeisterei für den Rest der Welt. https://t.co/yvzhP250aL","Warum wird denn ein #AfDVerbot gefordert?  Weil die #Altpargeien, allen voran die #Linken und die #Sozis, eknes mOehr fürchXten, als der Teufel das Weihwasser.  Das #Deutschland nach 70J wieder aufsteht und eigene Wege geht. Ende der Zahlmeisterei für den Rest der Welt. https://t.co/yvzhP250aL","Warum Wirklichkeit denn ein #AfDVerbot gefragt,  Weil Diebe #Antifa allen voran Diebe #Linken und Diebe #Sozis, Katze mehreren gaaaanz Also Der/die Teufel Dass Weihwasser.  Dass #Deutschland nach 75 wiedereinmal, aufsteht und eigene Wegtreten! geht...auf Endlich Der/die Zehntausend Füßen den Restaurant Der/die Welt. https://t.co/z5MWcaOrth",SUCCESSFUL,LABEL_0,LABEL_0
"Schaut euch mal die 'Gegendemonstranten' von #Chemnitz genau an! Überwiegend #Migranten, die schon gut Deutsch können: 'Nie wieder Deutschland', brüllen sie. https://t.co/jheNY4FNNm","Schaut euch mal die 'Grgendemonstranten' von #Cheknitz genau an! Übewriegend #Migrnaten, die schon gut Deutsch können: 'Nie wieder Deutschlane', brüllen sie. https://t.co/jheNY4FNNm","Schaut EULänder MANN Diebe 'Fluchtsuchende' von #Chemnitz. General an, Übrigens #Migrationspakt Diebe SCHÜLERIN gut Deutsche könnt 'Miri' wiedereinmal, Deutschland,muss brüllende Sie? https://t.co/jheNY4FNNm",SUCCESSFUL,LABEL_0,LABEL_0
"https://t.co/IGk5NO2jCy  Ramadan gehört zu deutschem Brauchtum,  genauso wie das Oktoberfest. ....Nun,  Crystal Meth schädigt bekanntlich das Hirn.  Trifft die Droge auf ein grünes Hirn,  bedeutet das Totalschaden. ...","https://t.co/IGk5NO2jCy  Ramadan gehört zu deutschem Brauchtum,  genauso wie das Oktoberfest. ....Nun,  Crystal Meth schäidigt bekannrlich das Hirn.  Trifft die Droge auf ein grünes Hirn,  bedeutet das Totalschaden. ...","https://t.co/IGk5NO2jCy  Ramadan gehört? zu deutschem Braunland  genehm Wiederaufbau Dass Olaf ...allein  Crystal Meth schäumen, bekommen Dass Hirn.  Trifft Diebe Droge auf ein gut Hirn,  bedeutet? Dass Toten ...",SUCCESSFUL,LABEL_0,LABEL_0
"Wenn man in Deutschland Opfer einer Messerattacke mit tödlichem Ausgang werden sollte, weiß man wenigstens, dass es am Ort des Geschehens kurz darauf ein Gratiskonzert gibt. Welch tröstlicher Gedanke. #WirSindMehr #Chemnitz","Wenn man in Deutschland Opfer ekner Messeratracke mit tödlichem Ausgang werden sollte, weiß man wenigstens, dass es am Ort des Gexchehens kruz darauf ein Gratisknozert gibt. Welch tröstlicher Gedanke. #WirSindMehr #Cheknitz","Wenn Managerin,hat Indien Deutschland! Opfer erkennen! Messerattacken mit tödlichem Aushöhlung Wert sollte. welch Managerin,hat wenn dass es am Ort! des Geschichte Kutschera darf ein Grenze gibt? Welche tröstlicher Gedanke. #WhiteGenocide #Chemnitz.",SUCCESSFUL,LABEL_0,LABEL_0
"Mir liegt jegliche Ostalgie wirklich fern aber wenn ich seh wie mal wieder medial auf meine ganze Heimat eingeschlagen wird, dann geh ich automatisch in den Verteidigungsmodus und mir ist manch 'besorgter Ossi' weit näher als das grüne Bürgertum von drüben. Denkt mal drüber nach!","Mir liegt jegliche Ostalgie wirklich fern aber wenn ich seh wie mal wieder medial auf meine ganze Heimat eingeschlagen wird, dann geh ich automafisch in den Verteidigungsmodus und mir ist manch 'besZorgter Ossi' weit näher als das grüne Bmürgertum von dfüben. Denkt mal drüber nach!","Miramar liegt Jemand Ostalgie wirkliche fernab aber wenn IHN seh Wiederaufbau MANN wiedereinmal, medial auf meine ganze Heimat eingeschlagen wird, dann geh, IHN außer Indien den Verteidigungsmodus und Miramar IV manche 'Wir Ossi' weitaus nähme Also Dass grüne Bürokraten von eben Denkt MANN du nach!",SUCCESSFUL,LABEL_0,LABEL_0
"Einschüchterung: Die Wohnung eines regimekritischen Bremer Landtagsabgeordneten, der den im Netz schon längst von anderen geleakten Haftbefehl auf Facebook nur geteilt hatte, wurde von der Staatsanwaltschaft rascher durchsucht als die Wohnung des Messerstechers von #Chemnitz.","Einschüchterung: Die Wohjung eknes regimerkitischen Brrmer Landtagsabgeordheten, der den im Neitz schpn länhst von aynderen gelwakten Haftbefehl auf Facebook nur getWeilt hatte, wurde von der Staatsanwaltschaft rascher durchsucht als die Wohnung des Messerstechers von #Chemnitz.","Einschüchterungen Diebe Wollte Katze regnen Brennstoffzelle Landwirtschaft Der/die den Imam Netze schleppt hatte von anderen,akquirieren gelebt Haftbefehls auf Facebook nur getreten hatte, wurde, von Der/die Staatsanwaltschaft rascher durchsucht Also Diebe Wollte des Messpunkte von #Chemnitz0109",SUCCESSFUL,LABEL_0,LABEL_0
"@SMIsachsen Ausreisepflichtig? Spinnt ihr alle etwas? Seit wann entscheidet ein illegaler über seine Ausreise? Ich Glaube ihr solltet euch in Island, Norwegen, Australien, USA mal Tipps holen wie man damit umgeht! Es kommen immer nur Ausreden, warum wir akzeptieren das Mörder frei rumlaufen","@SMIsachsen Ausreisepflichtig? Spinnt ihr alle etwas? Seit wann entscheidet ein illcegaler übrr seine Ausrekse? Ich Glaube ihr solltet euch in Island, Norwegen, Australien, USA mal Tipps holen wie man damit umgeht! Es kommen immer nur Ausreden, warum wir akzeptieren das Mörder frei rumlaufen","@SMIsachsen Aussagen Spinnt ihr alle euch Seitdem wann entschuldigen. ein im Bautzen SELBST. Ausreisepflichtig? IHN Glaube ihr somit EULänder Indien Israel Norwegen, Auto USA, MANN Tipps holen Wiederaufbau Managerin,hat Danach umgekehrt Es Kommentar Immerhin nur Ausreden, warum wir akzeptiert. Dass Mörder frei rumlaufen",SUCCESSFUL,LABEL_0,LABEL_0
"Unglaublich: Da ermordet ein mutmasslicher Asylbewerber, den die Behörden längst hätten ausweisen müssen, einen Deutschen. Und die Regierungsparteien CDU/SPD wollen die AfD „beobachten“ lassen. Die sollten vielleicht ihre eigene lebensgefährliche Asyl-Politik genauer beobachten.","Unglaublich: Da ermordet ein mutmasslivher Ashylbewerber, den die Behörden längst hätten ausweisen müssen, elnen Deutschen. Und die Regierungsparteien CDU/SPD wollen die AfD „beobachten“ lassen. Die sollten vielleicht ihre eigwne lebensgzefährliche AsylP-olitik genaier beobachten.","Unheimliches Dabei ermordet ein muß Asylpolitik den Diebe Behörden längst hauen ausweisen müssen. lang Deutscher Und Diebe Regierungsparteien CDU/SPD wollen,die Diebe AfD „beobachten“ lassen.' Diebe sollten vielleicht ihre wenigen lebenslange Asyl. regierenden beobachtet",SUCCESSFUL,LABEL_0,LABEL_0
Vor 1-2 Jahren hat sich #Maas hier auf Twitter schon mal als Justizminister bei #FeineSahneFischfilet bedankt. Weil es gegen Rechts ging.     Seitdem verachte ich die #SPD. https://t.co/8ygl65gFXG,Vor 1-2 Jahren hat sich #Maas hier auf Twitter schon mal als Jusotizminister bei #FeineSahneFischgilet bedanit. Weul es geygen Rechts gong.     Seirdem verachte ich die #SPD. https://t.co/8ygl65gFXG,"Voraussetzungen 1-2 Jahrhundert HBF sich, #MachtSinn hier auf Twitter-Leser SCHÜLERIN MANN Also Justizsenator. bei #FestungEuropa! bedaure Uwe, es Gegend Rechts glaub     Selbst verachte IHN Diebe #SPD. https://t.co/8ygl65gFXG",SUCCESSFUL,LABEL_0,LABEL_0
"#SPD zersetzt sich immer mehr. Nicht die Tat der Asylbewerber wird verurteilt, sondern die Menschen, die dagegen auf die Strasse gehen. Die SPD hat längst fertig und bereitet sich auf die 10%-Marke vor. Ein Politikwechsel muss zwingend her. #Chemnitz #wirsindmehr #AfDwirkt #AfD https://t.co/HzlNIujvFh","#SPD zersetzt sich immer mehr. Nicht die Tat der Asylbeqerber wurd verurteiot, soneern die Memschen, die daeggen auf die Strasse gehen. Die SPD hat längst fertig und bereitet sich auf die 10%-Marke vor. Ein Politikwechsel muss zwingend her. #Chemnitz #wirsindmehr #AfDwirkt #AfD https://t.co/HzlNIujvFh","#Rebecca‘s zersetzt sich, Immerhin mehreren Nicht Diebe Tat Der/die Asylbewerber, wurde, verurteiltes sonst Diebe Menschen. Diebe dagegen? auf Diebe Strasse gehirngewaschenen Diebe SPD HBF längst fertig und bereitet sich, auf Diebe 10%-Marke voran Ein Politikwechsel MUTTER zwingend hergestellte #Chemnitz #WhiteGenocide #AfDwürgt #AfD https://t.co/I0v4YM7Lfw",SUCCESSFUL,LABEL_0,LABEL_0
Linksextreme formieren sich und werden zusehends aggressiver. #C0109 https://t.co/hi6H1YnwG7,Linkzextreme frmieren seich und weNrden zusehemds aggressiver. #C0109 https://t.co/hi6H1YnwG7,"Neubewertung Firmen, Sechst und Wert zustehen. aggressiver. #C0109 https://t.co/hm4YpFqxdk",SUCCESSFUL,LABEL_0,LABEL_0
"Wenn Ostdeutschland so 'Nazi' ist, warum wandern dann immer mehr  bestimmte Kulturen sogar illegal ein und bleiben nicht in ihren eigenen 'fortschrittlichen' Ländern?  #Chemnitz","Wenn Osrdeutschland so 'Nazi' ist, warum wandern dann immer mehr  bestummte Kklturen sogar illegal ein und bleiben nicht in ihren eigenen 'fortschrittlichen' Länxern?  #Chemnitz","Wenn Ostdeutschland.... so 'Kapitän' ist,! warum wandern dann Immerhin mehr  bestimmten Kurz sogar illegalen ein und bleiben, nicht Indien Ihren. eigenen 'denkt'. Läuft.  #Chemnitz",SUCCESSFUL,LABEL_0,LABEL_0
Das von der #Polizeigewerkschaft #Hamburg @DPolGHH gezeigte Bild ist laut #Twitter 'sensibles Material'. Ein schlechter Witz von Twitter. Schauen Sie selbst! #Justiz #Deutschland https://t.co/wkJkn48kO7,Das von der #PZolizeigewerkschaft #Hamburg @DPolGHH gezigte Biod ist laut #Twitter 'sensibles Matrrial'. Ein schlechter Witz von Titter. Schaken Sie selbst! #Justz #Deutschland https://t.co/wkJkn48kO7,"Dass von Der/die #PKS #Hamburg: @DavidMC978 gezerrt, Biodiversität IV laut #Twitter 'sensibles Mateschitz Ein schlechthin! Witz, von Typ Schirme Sie selbst, #Kandel #Deutschland https://t.co/wkJkn48kO7",SUCCESSFUL,LABEL_0,LABEL_0
"Muss man nicht mehr kommentieren, was in diesem Land abgeht. 2 Stunden durch Linksextreme blockiert und 5 Minuten gelaufen. Dann bricht die Polizei den Trauermarsch ab. #Chemnitz #c0109 #Staatsversagen https://t.co/Pb34xsSP84","Muss man nicht mehr kommentieren, was in diesem Land abgeht. 2 Stynden dudch Linksextreme blckiert und 5 Mniuten gelsufen. Dann bricht die Poliei den Trauermarsch ab. #Chemnitz #c0109 #Staatsversagen https://t.co/Pb34xsSP84","MUTTER Managerin,hat nicht mehr kommt Waselzada Indien diesem Land abgeht. 2 Stundenlohn)vermittelt Dafür Linkspropaganda blockiert! und 5 Minuten: geleakten Dann bricht Diebe Plan den Traumata ab. #Chemnitz #c0109 #Staatsversagen https://t.co/Pb34xsSP84",SUCCESSFUL,LABEL_0,LABEL_0
"Mein Gott ist das peinlich!    Hier erkennt man besonders gut und deutlich, was linke Agitation bei jungen Menschen anrichtet: totale politische Verblödung!  #AfD #NoAntifa https://t.co/05NqoKVbYj","Mein Gott ist das peinlich!    Hier erkennt man besonders gut und deutlich, was linke Agitation bei jungen Memschen anrichtet: totale pklitische Verblödng!  #AfD #NoAntifa https://t.co/05NqoKVbYj","Mein Gott, IV Dass peinlich!    Hier erklären Managerin,hat besonders gut und deutlich, Waselzada linke Agrarminister bei jungen Menschen, ans totale Platz Verblödung,  #AfD #NAME? https://t.co/08ymGF77M4",SUCCESSFUL,LABEL_0,LABEL_0
Da die #Gez finanzierte #Tagesschau noch nicht einmal Berichtet und Herr #Gniffke sich rausredet gedenke zumindest ich dem in #Offenburg von einem #Migranten ermordeten #DrTüncher    Der 'Dank' geht an #Merkel welche mit #Rechtsbruch die Voraussetzungen geschaffen hat https://t.co/JqIx5pTk23,Da die #Gez finanzierte #Tagesschau noch nicht einmal Berichtet und Herr #Gniffke sich raueredet goedenke zAumindest ich dem in #Offenburg von einem #Migranten ermordeten #DrTüncher    Der 'Dank' geht an #Merkel welche mit #Rechtsbruch die Voraussetzungen geschaffen hat https://t.co/JqIx5pTk23,"Dabei Diebe #Gez finde #Tagesschau noch nicht einmal Berlin und Herrn #Greenpeace sich, Das gedient zumuten. IHN dem Indien #Offenburg von einem #Migranten ermöglicht #DrecksFaschismus    Der/die 'Antwort Geisel Abend #Merkel Welchen mit #Rechtsbruch Diebe Vorbild? geschafft HBF https://t.co/K77XgNVfgc",SUCCESSFUL,LABEL_0,LABEL_0
"Ein linker deutscher Bundespräsident wirbt für den Auftritt einer Band, die „Deutschland ist Scheisse“ singt. Noch Fragen zur Verfasstheit der Bundesrepublik? https://t.co/Mfpf2Kti8s","Ein linker dutscher Bumdespräsident wirbt für den Auftriwtt ekner Band, die „Deutschlwnd ist Scheisse“ singt. Noch Fragen zur Verfasstheit der Bundesrepublik? https://t.co/Mfpf2Kti8s","Ein linker Deutschland Bundesregierung wird Füßen den Aufwand erkennen! Band, Diebe „Die IV Schepperle' singt. Noch Frank Zusammenführung? Verfassungsschutz Der/die Bundesrepublik? https://t.co/MrriYVxUTt",SUCCESSFUL,LABEL_0,LABEL_0
