original_text,perturbed_text,defended_text,defended_outcome,original_label,defended_prediction
Weil es nicht mehr Teil von Russland ist und um es somit abzugrenzen davon.,Wil es nkcht meChr Teil von Russland ist und um es somit abzugdenzen davin.,will es Hackt Mehr Teil von Russland Ist und Um es somit abzugrenzen davon.,SUCCESSFUL,LABEL_0,LABEL_0
"Dear citizens of the USA, please save the world from hate and vote for Biden Harris. Or do you really want to live in a fascist theocracy? https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DiKuc4eaFDNY%26feature%3Dshare&h=AT0F9qLKsbe8AkvTgjgWTFkzUJk7VBdglC4R44ysJYldwi3fLWLyb47Kz2rHl37w1F3mOccMVCASsxJS13XNfdMaMDIHH99M9swCBGLagE-Gkkj7dDnoJoJBhGFPd_sJojQUeScv7EgkhWUrsmYL&s=1","Devar citizens of the USA, pleaxe ssve the world from hzte and voe for Bisen Harris. Or do you rrally want to live in a fascist tgeocracy? https://l.fafebook.com/l.php?u=htps%3A%2F%2Vwww.youutbe.com%2Vwatch%3Fv%3DiKuc4eaFDNY%26feaure%3Dshare&h=AT0F9qLKsbe8AkvTgjgWTFkzUJk7VBdglC4R44ysJYldwi3fLWLyb47Kz2rHl37w1F3mOccMVCASsxJS13XNfdMaMDIHH99M9swCBGLagE-Gkkj7dDnoJoBhGFPd_sJojQUeScv7EgkhWUrsmYL&s=1","Dear citizens of the USA, please save the world from Hitze and Vote for bewiesen Harris. Or do you really want to live In a fascist theocracy? https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DiKuc4eaFDNY%26feature%3Dshare&h=AT0F9qLKsbe8AkvTgjgWTFkzUJk7VBdglC4R44ysJYldwi3fLWLyb47Kz2rHl37w1F3mOccMVCASsxJS13XNfdMaMDIHH99M9swCBGLagE-Gkkj7dDnoJoJBhGFPd_sJojQUeScv7EgkhWUrsmYL&s=1",SUCCESSFUL,LABEL_0,LABEL_0
nun wir leben in einem coronaparadoxum. wir haben vieles richtig gemacht und wohl deshalb auch so wenig probleme aber weil das eben so ist fangen immer mehr leute an zu denken es wurde übertrieben oder noch schlimmer wir wurden angelogen. ich sage warten wir jetzt erstmal die kalten jahreszeiten ab und hoffen wir dass es bleibt wie es ist und wir dann immer noch so wenige schwere fälle oder todesfälle haben werden,nun wir leben in einem coronaparadoxum. wir haben vidles richtig gemacht und wohl deshalb auch so wenig probleme ager weil das eben so ist fangen immer mehr leute an zu denken es wurde übertrienen ower noch schlimmer wir wurden angelogen. ich sage warten wir jetzt erstmal die kwlten jahreszeiten ab und hoffen wir dass es bleibt wie es ist und wir dann immer noxh so wenige schwere fäile oedr todesfälle haben wedden,nun wir leben In einem coronaparadoxum. wir haben vieles Richtig gemacht und Wohl deshalb auch so wenig Probleme ärgern weil Das eben so Ist Fangen Immer mehr leute An zu denken es Wurde übertriebenen Worte noch schlimmer wir wurden angelogen. Ich sage warten wir Jetzt erstmal Die kalten jahreszeiten Ab und hoffen wir dass es bleibt Wie es Ist und wir dann Immer Noch so wenige schwere lief Oder todesfälle haben weden,SUCCESSFUL,LABEL_0,LABEL_0
"@USER der globale Sportlermarkt im Bereich Fußball und nur da, ist komplett aus den Fugen geraten","@USlER der globale Sportlerjarkt im Bereich Fußball und nur da, ist komplett aus den Fugen geraten","@USER DER globale Sportlermarkt Im Bereich Fußball und nur da, Ist komplett aus den Fugen geraten",SUCCESSFUL,LABEL_0,LABEL_0
"@USER Sie würden auch Hillary wählen, schon klar...","@USER Sie würden auch Hillady whälen, schon klar...","@USER Sie würden auch Handy wählen, Schon klar...",SUCCESSFUL,LABEL_0,LABEL_0
@USER sie teilt von Mario Barth und der Bild. Keine weiteren Fragen 🤷🏼‍♂️,@USER sie teilt von Mario Barth und der Bild. Krine weiteren Fragen 🤷🏼‍♂️,@USER sie teilt von Mario Barth und DER Bild. Keiner weiteren Fragen 😅😅😅,FAILED,LABEL_1,LABEL_0
"und mit einer gewissen Altpartei im Gleichschritt. Versucht doch mal Dinge länger zu benutzen oder etwas zu reparieren und auf etwas zu verzichten, kleiner Schritt aber ein erster","und mit einer gewissen Altpartei im Gleichschritt. Versucpht doch mal Dinge länger zu benutzen oder etwas zu reparieren und auf erwas zu versichten, kleiner Schritt aber ein erster","und mit einer gewissen Altpartei Im Gleichschritt. Versucht Doch Mal Dinge länger zu benutzen Oder etwas zu reparieren und auf Wasser zu versuchen, kleiner Schritt aber ein erster",SUCCESSFUL,LABEL_0,LABEL_0
"Recht hat er! Aber ist egal. Wen kümmert es,sich um Dinge Gedanken zu machen, die einen eventuell nicht mehr betreffen? Richtig,niemanden! Nach mir die Sinnflut! Da reicht es noch nichtmals eigene Kinder zu haben um umzudenken 🤟 Ja, so ticken leider viele von uns! #unseremenschheitwirdimmerdümmer","Recht hat er! Aber ist egal. Wen kümmert es,sich um Dinge Gedanken zu machen, die einen eventuell nicht mehr betreffen? Richtig,niemanden! Nach mir die Sinnflut! Da reicht es noch nichtmals eigene Kinder zu haben um umzudenken 🤟 Ja, so ticken leider viele von uns! #unseremenschheitwirdimerdümmer","Recht Hat er! Aber Ist Egal. Wen kümmert es,sich Um Dinge Gedanken zu machen, Die einen eventuell nicht mehr betreffen? Richtig,niemanden! Nach Mir Die Sinnflut! Da reicht es noch nichtmals eigene Kinder zu haben Um umzudenken ☝️ Ja, so ticken leider viele von uns! #unseremenschheitwirdimmerdümmer",SUCCESSFUL,LABEL_1,LABEL_1
@USER Was können wir in Sachen Demokratie von Amerika lernen? Was fehlt uns hier?,@USER Was köhnen wir in Sachen Demokratie von Amerika lernen? Was fehlt uns hier?,@USER Was Können wir In Sachen Demokratie von Amerika lernen? Was fehlt uns hier?,SUCCESSFUL,LABEL_0,LABEL_0
"ich versteh ja nicht ganz, warum wir uns so furchtbar über Russland und Amerika aufregen, anstatt sich um unsere Probleme zu kümmern. Aber typisch Merkel und ihres gleichen, alles Fremde ist wichtiger und muss ewig kritisiert werden, anstatt unter der eigenen Couch mal sauber zu machen.Davon kehren sich die eigenen Probleme nicht weg. Es gibt kein Land das sich überall so einmischt wie unsere Regierung!","ich versteh ja nicht ganz, warum wir uns so furchtbar über Russland und Amerika aufregen, anstatt sidh um unsere Probleme zu kümmern. Ager tjpisch MeHrkel und ihres gleichen, alles Fremde ist wichtigdr und muss ewig kritisiert werden, anstatt unter der eigenen Couch mal sauber zu machen.Davon kehrwn sich die eigenen Probleme nicht weg. Es gibt kein Land das sich überall so einmischt wie unsere Regierung!","Ich versteh ja nicht ganz, warum wir uns so furchtbar Über Russland und Amerika aufregen, anstatt nehmen, Um unsere Probleme zu kümmern. ärgern typisch Merkel und ihres gleichen, alles Fremde Ist wichtiger und muss ewig kritisiert werden, anstatt Unter DER eigenen Couch Mal sauber zu machen.Davon kehren Sich Die eigenen Probleme nicht weg. Es gibt kein Land Das Sich überall so einmischt Wie unsere Regierung!",SUCCESSFUL,LABEL_1,LABEL_1
@USER hören Sie ihren Gören zu ? verkehrte Welt.,@USER hören Sie ihren Görfn zu ? verkehrte Welt.,@USER hören Sie Ihren fragen. zu ? verkehrte Welt.,FAILED,LABEL_1,LABEL_0
"@USER: Nicht die Behauptung zählt, sondern der Beweis.","@USER: Nocht die Bhauptung zähpt, sondern der Beweis.","@USER: Nicht Die Behauptung zählt, sondern DER Beweis.",SUCCESSFUL,LABEL_0,LABEL_0
"Man gönnt sich ja sonst nix... Scheint das neue isso zu sein! Pech wen triffts, aber für den Rest soll bitte leise sein? Weil alle verkappte Professoren, Politiker, Analytiker und Wissenschaftler sind, die glauben, nur Deutschland kann so weitermachen wie vorher..... 😂😂","Man gönnt sich ja sosnt nix... Svheint das nsue iswo zu sein! Pech wen triffrs, aber für den Rest sol bktte leise seun? Weil alle verkappte Proressoren, Politiker, Analytiker und Wissenschaftler siznd, die glaunen, nur Deutschland kann so weitermacuen wie vkrher..... 😂😂","Man gönnt Sich ja Sonst nix... Verhältnis Das Neues isso zu sein! Pech wen triffts, aber Für den Rest Soll Bett leise sein? Weil alle verkappte Professoren, Politiker, Analytiker und Wissenschaftler sind, Die genau, nur Deutschland kann so weitermachen Wie erklären...eher 😂😂",SUCCESSFUL,LABEL_1,LABEL_1
".....mit Einschränkungen, die bei uns nicht möglich sind. Bestes Beispiel, die Corona App, das Gute fwurde durch übertriebenen Datenschutz verhindert, abgesehen davon, dass die Corona Leugner, Impfgegner etc. eine zu große Plattform erhalten haben und letztlich unsere Politiker sich eher profilieren wollen. z.B. Lindner.",".....mit Einschränkungen, die bei uns nicht möglich sind. Bestes Beispiel, die Corona App, das Gute fwurde dudch übdrtriebenen Datenschutz verhindert, abgesehen davon, dass die Corona Leugner, Impfgegner etc. eine zu große Plattform erhalten haben und leStztlich unsere Politiker sich eher pgofilieren wollen. z.B. Lindner.",".....mit Einschränkungen, Die bei uns nicht möglich sind. Bestes Beispiel, Die Corona App, Das Gute fwurde dadurch überreden Datenschutz verhindert, Abgesehen davon, dass Die Corona Leugner, Impfgegner etc. Eine zu große Plattform erhalten haben und letztlich unsere Politiker Sich eher profilieren wollen. z.B. Lindner.",SUCCESSFUL,LABEL_0,LABEL_0
"@USER Ihnen ist bewusst, dass die eisbedeckte Arktis sehr wichtig für ihr persönliches Leben ist?","@USER Ihnen ist bewusst, daxs die eizbedeckte Arktis sehr wichtig für ihr persönliches Leben ist?","@USER Ihnen Ist bewusst, Dass Die eisbedeckte Arktis Sehr wichtig Für ihr persönliches Leben ist?",SUCCESSFUL,LABEL_0,LABEL_0
"Wäre es nicht sinnvoll als Indikator bzw. als Trigger die Belegzahlen in den Krankenhäuser heranzuziehen, anstatt 50/100000? Würde doch den aktuellen Zahlen und den Auswirkungen eher gerecht werden!?","Wäre es nicht sinnvoll als Indikator bzw. als Trigger die Belegzxhlen in den Krankenhäuser heraznuziehen, anstatt 50/1000W00? Würde doch den aktuelien Zahlen und den Auswirkungen eher gerecht werden!?","Wäre es nicht sinnvoll Als Indikator Bzw. Als Trigger Die Belegzahlen In den Krankenhäuser heranzuziehen, anstatt 50% Wurde Doch den aktuellen Zahlen und den Auswirkungen eher gerecht werden!?",SUCCESSFUL,LABEL_0,LABEL_0
"Mich hat gefreut, dass die Teilnehmer dieser Runde zumindest ehrlich waren, was die Risiken der Impfung angeht! Ich werde sicher nicht in der ersten Reihe stehen, wenn diese Aktion losgeht! Erst einmal beobachten, was passiert!","Mich hat gefreut, dass die Teilbehmer diwser Runde zumindest ehrlich wardn, was die Risiken der Impfung angeht! Ich werfe sicher nicht in der erstwn Reuhe stehen, wenn diese Aktion losgeuht! Etst einmal beobachten, was passiert!","Mich Hat gefreut, dass Die Teilnehmer Dieser Runde zumindest ehrlich werden, Was Die Risiken DER Impfung angeht! Ich werfen Sicher nicht In DER ersten Unruhe stehen, wenn diese Aktion losgeht! Test einmal beobachten, Was passiert!",SUCCESSFUL,LABEL_0,LABEL_0
@USER Worauf du dich verlassen kannst! 😏,@USER Wkrauf du dich verlassen kannst! 😏,@USER Kauf Du dich verlassen kannst! ☝️,SUCCESSFUL,LABEL_0,LABEL_0
"Unter dem Deckmantel von Corona,Nawalny,Regime Change.Findet der Aufmarsch von US-Militär in Georgien und Natomanöver an der polnisch-russischen Grenze statt.","Unter dem Deckmantel von Corona,Nawalny,Regime Change.Findet der Aufmwrsch von US-Miitär in Georgien und Natomanöver an der polnisch-russischen Grenze stagt.","Unter dem Deckmantel von Corona,Nawalny,Regime Change.Findet DER Aufmarsch von US-Militär In Georgien und Natomanöver An DER polnisch-russischen Grenze sagt.",SUCCESSFUL,LABEL_0,LABEL_0
Ich hör ihn mir schon lange nicht mehr an....🙄😏....😉🤣,Ich hör ihn mir schon lange njcht mwhr an....🙄😏....😉🤣,Ich hör ihn Mir Schon lange Nicht Mehr an....🙄😏....😉🤣,SUCCESSFUL,LABEL_1,LABEL_1
"Ich erlebe Kinder, die den Erwachsenen vormachen, wie es geht- und immer wieder neue kreative Lösungen finden für den Umgang mit der Situation. Starke Eltern, fördern ihre Kinder und klären sie über die wichtigen Maßnahmen auf, ohne ihre eigene Angst auf sie zu übertragen. Das gibt starke, reselienzfähige Kinder. Traut den Kindern und Jugendlichen zu, diese Krise zu meistern und sie werden euch überraschen.","Ich erlebe Kinder, die den Erwachsenen vormachen, wie es geht- und immer wieder neje kreative Lösungen finden für den Umgang mit der Situation. Starke Eltern, fördern ihre Kinder und klären sie über die wichtigen Masßnahmen auf, oQhne ihre eigeje Angst auf sie zu übertragen. Das givt starke, reselienzfähoge Kinder. Traut den Kindern und Jugendlichen zu, diese Krixe zu meistern und sie werden euch überraschen.","Ich erlebe Kinder, Die den Erwachsenen vormachen, Wie es geht- und Immer Wieder jene kreative Lösungen finden Für den Umgang mit DER Situation. Starke Eltern, fördern ihre Kinder und klären sie Über Die wichtigen Maßnahmen auf, Ohne ihre junge Angst auf sie zu übertragen. Das git starke, reselienzfähige Kinder. Traut den Kindern und Jugendlichen zu, diese Keiner zu meistern und sie werden Euch überraschen.",SUCCESSFUL,LABEL_0,LABEL_0
In zwei Wochen sehen wir mal weiter....,In zwei Wochen seyen wir mal welter....,In Zwei Wochen Seen wir Mal weiter....,SUCCESSFUL,LABEL_0,LABEL_0
"@USER Bester Kommentar in diesem thread. Die Deutschen sind völlig blind für ihre eigene Dämlichkeit, offensichtlich. Die durch ihre Politiker bedingten terroristischen Attentate in Paris, Nizza, Lyon, Dresden, Berlin und Wien reichen ihnen nicht, um mal wach zu werden!","@USER Bester Kommentar in diesem thread. Die Deutschen sind völilg blind für ihre eigene Dämljchkeit, offensichtlich. Die durch ihre Politiker bedingten terroristischen Attentate in Paris, Nizza, Lyon, Dresden, Berlin und Wien reichen ihnen nicht, um mal wach zu werden!","@USER Bester Kommentar In diesem thread. Die Deutschen Sind völlig blind Für ihre eigene Dämlichkeit, offensichtlich. Die Durch ihre Politiker bedingten terroristischen Attentate In Paris, Nizza, Lyon, Dresden, Berlin und Wien reichen ihnen nicht, Um Mal wach zu werden!",SUCCESSFUL,LABEL_1,LABEL_1
Für wen definiert sich denn Normalität über den Besuch in Fußballstadien? Sicherlich nicht für die Mehrheit der Bevölkerung.,Für wen definiert sich deOnn Nofmalität über den Besuch in Fußballstadien? Sicherlich nicht für die Mehrheit der Bevölkerkng.,Für wen definiert Sich Denn Normalität Über den Besuch In Fußballstadien? Sicherlich nicht Für Die Mehrheit DER Bevölkerung.,SUCCESSFUL,LABEL_0,LABEL_0
"Marko Mensch danke das wäre auch meine Frage gewesen. Ähnliches gilt auch für den Fall Julian Assange, wo war hier der Aufschrei?","Marko Mensch danke das wäre auch meine Frage gewesen. Ähnliches gilt auch für den Fail Julian Assange, wo war hidr der Aufschrei?","Marko Mensch Danke Das wäre auch meine Frage gewesen. Ähnliches gilt auch Für den Fall Julian Assange, Wo war IHR DER Aufschrei?",SUCCESSFUL,LABEL_0,LABEL_0
"@USER es ist wahr, dass Trump keinen Krieg angezettelt hat, er hat sich aber aus allen Kriesengebieten zurückgezogen und somit ein Vakuum hinterlassen, dass sich dann solche Typen wie Putin dann zu eigen gemacht haben......die FRgae, ob Biden besser ist, kannst du mir vielleicht in 4e Jahren mal stellen, jedenfalls ist er kein Sozialsist........Trump behauptet ja ständig, wenn die Demokraten gewinnen, dann hält der Sozialismus in den USA Einzug.....das ist absoluter Quatsch, ich bleibe dabei: Jeder ist besser als dieser Vollidiot......","@USER es ist war, dass Trump keinen Krieg angezettelt hat, er hat sich aber aus allen Kriesengebieten zurückgezogen und somit ein Vakuum hinterlassen, dass sich dann solche Typen wie Putin dann zu eigen gemacht haben......die FRgae, ob Biden besser ist, kannst du mir vielleicht in 4e Jahren mal stellen, jedenfalls ist er kein Sozialsist........Trump behauptet ja städnig, wenn die Demokraten gewinnen, dnn hält der Sozialismus in den USA Einzug.....das ist absoluter Quatsch, ich bleibe dabei: Jeder ist besser als dieser Vollidikt......","@USER es Ist war, dass Trump keinen Krieg angezettelt hat, er Hat Sich aber aus allen Kriesengebieten zurückgezogen und somit ein Vakuum hinterlassen, dass Sich dann solche Typen Wie Putin dann zu eigen gemacht haben......die FRgae, Ob Biden besser ist, kannst Du Mir vielleicht In 4e Jahren Mal stellen, Jedenfalls Ist er kein Sozialsist........Trump behauptet ja ständig, wenn Die Demokraten gewinnen, Dann hält DER Sozialismus In den USA Einzug.....das Ist absoluter Quatsch, Ich bleibe dabei: Jeder Ist besser Als dieser Vollidiot......",SUCCESSFUL,LABEL_1,LABEL_1
"Also meine Kinder haben mehr darunter gelitten als ich und meine Frau. Am anfang vom Lockdown 3 Monate keine Schule, schwimmen, Spielplatz keine Freunde treffen, keine Familien treffen. Das wahr für die einfach nur Horror.","Also meine Kinder haben mehr darunter gelitten als ich und meine Frau. Am anfang vom Lockdown 3 Monate keine Schule, schwimmen, Spielplatz keine Freunde treffen, keine Familien treffen. Das wahr für die eiunfach nur Horror.","Also meine Kinder haben mehr darunter gelitten Als Ich und meine Frau. Am Anfang vom Lockdown 220000 Monate keine Schule, schwimmen, Spielplatz keine Freunde treffen, keine Familien treffen. Das wahr Für Die Einfach nur Horror.",SUCCESSFUL,LABEL_0,LABEL_0
Und? was schlägt Herr Sommer denn nun vor? Nur Kritik üben ist leicht.,Und? was schlgät Herr Sommer dWenn nun vor? Nur Kritik üben ist leicht.,Und? Was schlägt Herr Sommer weden nun vor? Nur Kritik üben Ist leicht.,SUCCESSFUL,LABEL_0,LABEL_0
Wo bleiben eigentlich die Schnelltests? Selbst wenn diese nur zu 98% sicher sind wären wir einem normalen Leben einen riesen Schritt näher.,Wo bleiben eigentlich die Schnelltests? Seobst wenn diese nur zu 98% sicher sind wären wir einem normalen Leben einen riesen Schritt nähfr.,Wo bleiben eigentlich Die Schnelltests? böse wenn diese nur zu 98% Sicher Sind wären wir einem normale Leben einen riesen Schritt fahren,SUCCESSFUL,LABEL_0,LABEL_0
Nur weil man einen Transportweg hat muss man noch Abhängigkeit schaffen. Jedoch löst man sich ein wenig von der amerikanischen Abhängigkeit. Angebot und Nachfrage. Wir kaufen billiger egal von wo es kommt.,Nur weil man einen Transportweg hat muss man noch Abhänrigkeit schaffen. Jedoch löst man sich ein webig von der amerikanischen Abhäjgigkeit. Angebot und Nachfraye. Wir kaufen bllliger egal von wo es kommt.,Nur weil Man einen Transportweg Hat muss Man noch Abhängigkeit schaffen. Jedoch löst Man Sich ein abwegig von DER amerikanischen Abhängigkeit. Angebot und Nachfrage. Wir kaufen billiger Egal von Wo es kommt.,SUCCESSFUL,LABEL_0,LABEL_0
@USER noch so eine Verschwörungstheoretikerin. Hilfe erlöst uns von euresgleichen!!!,@USRR noch so eine Verschwörungstheoretikerin. Hjlfe erlöst uns von eurXesgleichen!!!,@USER noch so Eine Verschwörungstheoretikerin. fehl erlöst uns von euresgleichen!!!,SUCCESSFUL,LABEL_1,LABEL_1
"@USER dass sie um x Ecken verwandt ist mit denen, war mir bekannt, aber wer sind Ihre reichen Eltern?","@USER dass sie um x Ecken verwandt ist mit denen, war mir bekannt, ager wer sind Ihre reichen Eltern?","@USER dass sie Um x Ecken verwandt Ist mit denen, war Mir bekannt, ärgern Wer Sind Ihre reichen Eltern?",FAILED,LABEL_0,LABEL_1
"Alle die hier den Lachsmiley drücken sind sicherlich damit einverstanden ihren Beatmungsplatz freiwillig zu räumen. Für den Fall, dass Triage greift und ein alter Mensch ansonsten keine Chance auf den Platz hätte, obwohl er noch an seinem Leben hängt.","Alle die hier den Lachsmiley drücken sind sicherlich damit einverstanden ihren Beatmungsplatz freiwillig zu räumen. Für den Fall, dass Triage greift und ein alter Mensch ansonsten keine Chance auf den Plxtz hätte, obwohl er noch an seinem Leben hängt.","Alle Die hier den Lachsmiley drücken Sind sicherlich Damit einverstanden Ihren Beatmungsplatz freiwillig zu räumen. Für den Fall, dass Triage greift und ein alter Mensch ansonsten keine Chance auf den Platz hätte, obwohl er noch An seinem Leben hängt.",SUCCESSFUL,LABEL_0,LABEL_0
@USER so ein Käse,@USER so ein Käze,@USER so ein Kerze,FAILED,LABEL_0,LABEL_1
@USER Friedensnobelpreisträger? Trump hat in seiner ersten Periode 4 mal mehr Drohnenangriffe befohlen als Obama in 2 Wahlperioden.,@USER Frierensnobelpreisträger? Trump hat in seindr ersten Periode 4 mal mehr Drohnenangriffe befohlen als Obama in 2 Wahlperioden.,@USER Friedensnobelpreisträger? Trump Hat In Sanders ersten Periode 350 Mal mehr Drohnenangriffe befohlen Als Obama In 1968 Wahlperioden.,SUCCESSFUL,LABEL_0,LABEL_0
"wie hatten auch sehr viele Sorgen ,aber waren positive, das alles gut wird, hier hat man ,das Gefühl, von den jungen Leuten, das die Welt untergeht. Mehr Familie ist nicht schlecht,mehr Liebe und Verständnis .Egoisten sind hier fehl am Platz. Die Natur wird es richten hoffe ich.","wie hatten auch sehr viele Sorgen ,aber waren positive, das alles gut wird, hier hat man ,das Gefühl, von den jungen Leuten, das die Welt untergeht. Mehr Familie ist nicht schlecht,mehr Liebe und Verständnis .Egoisten sind hier fKehl am Platz. Die Natur wird es richten hoffe ich.","Wie Hatten auch Sehr viele Sorgen ,aber waren positive, Das alles gut wird, hier Hat Man ,das Gefühl, von den jungen Leuten, Das Die Welt untergeht. Mehr Familie Ist nicht schlecht,mehr Liebe und Verständnis .Egoisten Sind hier fehl am Platz. Die Natur Wird es richten hoffe ich.",SUCCESSFUL,LABEL_0,LABEL_0
"Wir sollten den Klimawandel nicht nur über den Zeitraum der letzten 200 Jahre betrachten, sondern viel länger zurück gehen. Dann würden wir feststellen, dass sich das Klima in den letzten Jahrmillionen immer wieder zum Teil drastisch geändert, obwohl es nur wenige Humanoiden gab und die Industrialisierung noch mehrer Millionen Jahre in der Zukunft lag. Der Aktionsmus, der seit Fukushima stattfindet ist geradezu absurd. Klimaschutz beginnt bei jedem persönlich zuhause und im Alltagsverhalten. Zudem müsste es für gewerbliche Energieverschwender endlich mal Konsequenzen geben. Ein Energieaudit ohne Folgen ist politischer Schwachsinn, wie sovieles was im Zusammenhang mit Klimaschutzmaßnahmen im blinden Aktionsmus endet. Ich habe vor über 20 Jahren für die Firma ista-Energie-Controlling gearbeitet. Leider wurde unsere Arbeit belächelt und aufgrund nicht vorhandener Notwendigkeit und staatlicher Unterstützung eingestellt.","Wir sollten den Klimawandel nicht nur über den Zeitraum der letzten 200 Jahre betarchten, sondern viel länger zurück gehen. Dann würden wir feststellen, dass sich das Klima in den letzten Jahrmillionen immer wieder zum Teil drastisch geändert, obwohl es nur wenige Humanoiden gab und die Industrialisierung noch mehrer Millionen Jahre in der Zukunft lag. Der Aktionsmus, der seit Fukushima stattfindet ist geradezu absurd. Klimaschutz beginnt bei jedem pwrsönlich zuhause und im Alltagsverhalten. Zudem müsste es für gewerbliche Energieverschwender endlich mal Konsequenzen geben. Ein Energieaudit ohne Folgen ist politischer Schwachsinn, wie sovieles was im Zusammenhang mit Klimaschutzmaßnahmen im blinwen Aktionsmus endet. Ich habe vor übr 20 Jahren für die Firma ista-Energie-Controlling gearbeitet. Leider wurde unsere Arbeit belächelt und aufgrund nicht vorhanTdener Notwendikgeit und staatlicher Unterstützung eingestellt.","Wir sollten den Klimawandel nicht nur Über den Zeitraum DER letzten 2.Ligaspiel Jahre betrachten, sondern viel länger zurück gehen. Dann würden wir feststellen, dass Sich Das Klima In den letzten Jahrmillionen Immer Wieder zum Teil drastisch geändert, obwohl es nur wenige Humanoiden gab und Die Industrialisierung noch mehrer Millionen Jahre In DER Zukunft lag. DER Aktionsmus, DER Seit Fukushima stattfindet Ist geradezu absurd. Klimaschutz beginnt bei jedem persönlich zuhause und Im Alltagsverhalten. Zudem musste es Für gewerbliche Energieverschwender endlich Mal Konsequenzen geben. Ein Energieaudit ohne Folgen Ist politischer Schwachsinn, Wie sovieles Was Im Zusammenhang mit Klimaschutzmaßnahmen Im bleiben Aktionsmus endet. Ich habe vor über. 2 Jahren Für Die Firma ista-Energie-Controlling gearbeitet. Leider Wurde unsere Arbeit belächelt und aufgrund nicht vorhandener Notwendigkeit und staatlicher Unterstützung eingestellt.",SUCCESSFUL,LABEL_0,LABEL_0
"Was regen wir uns auf.......der Zug ist eh abgefahren, davon sehen wir eh nur die Rücklichter!!! Wir sind zuviele Menschen auf dem Planeten....haben Krankheiten zu gut im Griff, sonst würde es sich auf natürlichem Wege etwas verbessern. Es gibt immer mehr spezielle Technik, der Mensch wird immer mehr ersetzbar und überflüssig. Man verkauft uns die E Mobilität als ""gut für die Welt""... Blödsinn.......es müssen immer mehr Menschen ernährt werden...doch wo?! Wir nehmen den Pflanzen und anderen Tieren immer mehr Lebensraum....!! Wo, wie, wann und womit kann d a s noch verändert werden? Wir Menschen bringen uns gaaaannnnzzzzz langsam aber zielstrebig das Leben, es fällt nur noch nicht allen auf das unser Luxusleben dafür die Ursache ist.....-arme Generationen die nach uns am Leben sind und damit klar kommen sollen.....arme Enkel und Urenkel ect ect ect........","Was rfgen wir uns auf.......der Zug ist eh abbefahren, davon sehen wir eh nur die Rcklichter!!! Wir sind zviele Menschen auf dem Planeten....haben Krankheiten zu gut im Griff, sonst würde es sich auf natürlichem Weye etwas verbessern. Es gibt immer mehr spezielle Technik, der Mensch wird ijmer mehr ersetzbr und überdlüssig. Man verkzuft uns die E Mobilität als ""gut für die Welt""... Blödsinn.......es müssen immer mehr Menschen ernährt werden...doch wo?! Wir nehmen den Pflanzen und anderen Tieren immer mehr Lebensraum....!! Wo, wie, wann und womit kan d a s nodh verändert weden? Wir Menschen bingen uns gaaaannnnzzzzz langsam aber zielstrebig das Leben, es fällt nur noch nicht allen auf das unser Luxuslebfn dafür die Ursache ist.....-arme Generationen die nach uns am Leben sihd und damit klar kommen sollen.....arme Enmel und Urenkdl ect ect ect........","Was Fragen wir uns auf.......der Zug Ist eh abgefahren, davon sehen wir eh nur Die Rücklichter!!! Wir Sind zuviele Menschen auf dem Planeten....haben Krankheiten zu gut Im Griff, sonst Wurde es Sich auf natürlichem Wen etwas verbessern. Es gibt Immer mehr spezielle Technik, DER Mensch Wird Immer mehr ersetzbar und überflüssig. Man verkürzten uns Die E Mobilität Als ""gut Für Die Welt""... Blödsinn.......es müssen Immer mehr Menschen ernährt werden...doch wo?! Wir nehmen den Pflanzen und Anderen Tieren Immer mehr Lebensraum....!! Wo, wie, wann und Womit Kann d a s Hand verändert werden? Wir Menschen Beginn uns gaaaannnnzzzzz langsam aber zielstrebig Das Leben, es fällt nur noch nicht allen auf Das unser Luxusleben dafür Die Ursache ist.....-arme Generationen Die nach uns am Leben nehmen, und Damit klar kommen sollen.....arme Name und Urenkel ect ect ect........",SUCCESSFUL,LABEL_1,LABEL_1
"@USER impfen ist in Ordnung, wenn der Impfstoff durch ausreichende Tests sicher ist. In dieser kurzen Zeit es nicht möglich. Keiner übernimmt Verantwortung wenn es Impfschäden gibt.","@USER impfen ist in Ordnung, wen der Impfstoff dudch ausreichende Tess sicher ist. In dieser kruzen Zeit es nicht möglich. KYeiner übsrnimmt Verantwortung wenn es Impfschäden gibt.","@USER impfen Ist In Ordnung, wen DER Impfstoff dadurch ausreichende Tests Sicher ist. In dieser kurzen Zeit es nicht möglich. Keiner übernimmt Verantwortung wenn es Impfschäden gibt.",SUCCESSFUL,LABEL_0,LABEL_0
@USER dass es im Vergleich zum letzten November (ohne corona) keine übersterblichkeit gibt wissen Sie doch hoffentlich,@USER daas es im Vergleich zum ltezten November (one corona) keine übersterbluchkeit gibt wissen Sie doch hoffentlich,@USER Dass es Im Vergleich zum letzten November One corona) keine übersterblichkeit gibt Wissen Sie Doch hoffentlich,SUCCESSFUL,LABEL_0,LABEL_0
