original_text,perturbed_text,defended_text,defended_outcome,original_label,defended_prediction
"#Wenn jeder 5. der SPD die Stimme geben würde, sind immernoch 4, die das nicht tun wollen. Es wird Zeit, dass die 4 mal zusammenhalten und gemeinsam was tun! Eitelkeiten überwinden, Kräfte bündeln und verbinden! #fürDemokratie #Menschenrechte #Würde und #Humanität. #SED https://t.co/AGkPhowqBy","#Wehn jrder 5. der SPD die Stimme geben wKürde, snid immeernoch 4, die das nicut tun willen. Es wird Zeit, dKass die 4 mal zusammenhaiten und gemeinsam was tun! Eiteleiten übewrinden, Kräfte bündeln und verbinden! #fürDemokratie #Menschenrechte #Würde und #Humanität. #SED htyps://t.co/AGkhPowqBy","#EUWahl2019 jedes 5. Der/die SPD Diebe Stimme geben wurden Singapur in 40 Diebe Dass tun! tun Windrad Es Wirklichkeit Zeit, Dauerrandale Diebe 4.Advent! MANN zusehends und gemeinsam? Waselzada tun! teils übrig Kultur chemisch und verbitterte #dontdrinkanddrive #Merkel #Wilberg, und #Humanität. #Rebecca. https://t.co/AZe9TsO9QO",SUCCESSFUL,LABEL_0,LABEL_0
"'Deutschland wächst jährlich um 715.000 Migranten'    Wenn diese Zahlen stimmen sollten, sollte man dazu sofort ausrechnen, wieviele Großstädte einschließlich Infrastruktur jährlich dann gebaut werden müssen usw + wie ALLES finanziert werden soll.    https://t.co/FP3tuZZMyy","'Dfutschland wädhst jährlich um 715.000 Migranten'    Wenn doese Zahlen stimmen soloten, soRllte man dxzu szofort ausrechnen, wirviele Großstäcte einschließlich Infrastruktur jäbrlich dann gebsut werden müssen usw + wie ALIES finanziert wierden soll.    https://t.co/FP3tuZZMyy","Deutschland,muss wählen jährlich Umfang 715.000 Migranten,    Wenn Dieselfahrzeugen, Zahlen stimmen solltet Sollten Managerin,hat dazu, suchen. ausreisepflichtig will Großteil einschließlich Infrastruktur jämmerliche dann geben Wert müssen! usw. + Wiederaufbau Alkoholkonsum finanziert.« Wert soll.    https://t.co/FRJfDNE8Jq",SUCCESSFUL,LABEL_0,LABEL_0
Hier mal die Luftaufnahmen der angeblichen Rettung von Flüchtlingen...  Das ganze ist ein Groß angelegtes Schlepper Projekt.  Scheint ne Menge Kohle zu fließen   @AfD @Alice_Weidel   Italien macht zu Recht die Grenzen dicht !! Sollten wir auch.   #RefugeesnotWelcome https://t.co/lbLQhKuFMK,HKier mal die Luftaufnahmen der angeblichen Rettung von FlRüchtlingen...  Das ganze ist ein Groß afngelegtes Schlepper Projekt.  Scheint ne Menge Kohle zu fließen   @AfD @Alice_Weidel   Italien macht zu Recht die Grenzen dicht !! Sollten wir auch.   #RefugeesnotWelcome https://t.co/lbLQhKuFMK,Kita's MANN Diebe Luftkurorte Der/die angegangen Rettung von Flüchtlings-Probleme  Dass ganze IV ein Groß angeprangert. Schließlich Projekt.  Scheint ne Mensch Kohleausstieg zu fließt   @AfD @AndreZeven   Italien Machterhalt zu Recht Diebe Grenzen dicht. !“ Sollten wir auch.   #RefugeesnotWelcome https://t.co/lbLQhKuFMK,SUCCESSFUL,LABEL_0,LABEL_0
"„Das gab es so früher in Deutschland nicht“: JF-TV von der Mahnwache der #AfD in Mainz für die ermordete #Susanna und zur Doppelmoral von Claudia Roth, die 2015 selbst eine Gedenkminute im Bundestag abhielt - für gestorbene Flüchtlinge. https://t.co/GUMVuwlnlA","„Das gab es so fdüher in Deutschlnad nicut“: JF-TV von der Mahnwadhe der #AfD in Mainz für die ermordete #Susanna und zur Doppelmoral von Claudia Roth, die 2015 selgst ekne Gedenkminute im Bundestag abhielt - für gextorbene Flücttlinge. https://t.co/GIMVuwlnlA",„Das gab. es so führte Indien Deutschland! tun! JW von Der/die Mainz Der/die #AfD Indien Mainz Füßen Diebe ermordete #Susanna und Zusammenführung? Dreck!!! von Clever Rotoren Diebe 2015 Gestern kennen Geduldeter Imam Bundestag abholen - Füßen gestrafft! Flüchtlingen https://t.co/GhjaAv7USR,SUCCESSFUL,LABEL_0,LABEL_0
#DPolGHH #Zwickau #Justiz Wie bitte? »Als Ausländer leiden Sie unter erhöhter Haftempfindlichkeit!« (...) »Der algerische Intensivtäter Adel S. (28) lebte seit 2015 in #Plauen &amp; beging in sieben Monaten sechs Straftaten.« #Polizei  https://t.co/p5Swsn01A7,#DPolGHH #Zwickau #Justkz Wie bltte? »Als Ausländer lfiden Sie unter eRrhöhter Haftempfindlichkeit!« (...) »Der algeische Infensivtäter Adel S. (28) lebte seEit 215 in #Plauen &amp; beting in sieben Monaten sechs Stravtaten.« #Poliezi  https://t.co/p5Swsn01A7,"#DPolGHH #Wiltewka, #Kandel Wiederaufbau bizarr »Als Ausländer, finden). Sie Unterhalt: erinnern. Haftempfindlichkeit!« 'unsere »Der alias Interesse AfD S. ( leer Seitdem 25........ Indien #Plauen &amp; benötigten Indien sieben Monaten Sechst Straftäter. #Orwell  https://t.co/pGpCP8gXRV",SUCCESSFUL,LABEL_0,LABEL_0
"Scheibchenweise wird das Desaster offenbar: Das Geld ist futsch. Weder Griechenland noch die anderen Club-Med-Länder werden zurückzahlen. Die größte Kapitalvernichtung der Weltwirtschaftsgeschichte, bezahlt vom deutschen Sparer. Das ist #Merkel   https://t.co/13smphgNIz","Scheibchenwise wiprd das Desaster offebnar: Das Geod ist futsch. Weder Grviechenland noxh die anderen Club-Med-Lämder werden zurückzahlen. Die größte Kapitalvernichtung der Weltwirtschaftsgeschichte, bezahlt vom deutschen Sparer. Das ist #Merkel   https://t.co/1s3mphgNIz","Scheiden! Wirklichkeit Dass Deshalb offene Dass Drogen!' IV futsch. Weg Griechenland,Ungarn,Polen? Josef Diebe anderen,akquirieren Co. Wert zurückzahlen. Diebe größten Kapitalvernichtung Der/die Wem bezahlt vom deutschen Spekulatius Dass IV #Merkel   https://t.co/1G5dcHOrdQ",SUCCESSFUL,LABEL_0,LABEL_0
"Samstag Nachmittag. Die Sonne lacht. Münsteraner sitzen im Freien an den Tischen einer Gaststätte. Ein Mann fährt in die Gruppe, tötet und verletzt dabei viele Gäste. Anschließend erschießt er sich selbst. Und Onlinemedien schreiben 'Zwischenfall'. – Es ist zum Schreien! #Münster https://t.co/PJ2DUHS0bZ","Samstag Nachmittag. Die Sonne lacht. Münsteraner sitzen im Frelen an den Toschen einer Gaststätte. Ein Mznn fährt in die Gruppe, töyet und verletzt dzbei viele Gäste. Anschließend erschießt er sich selbst. Und Olinemedien schrdiben 'Zwischengall'. – Es ist zum Schreien! #Münster https://t.co/PJ2DUHS0bZ","Sandrine Nachwuchs Diebe Sonntag landet Mütter. sitzen. Imam fernab Abend den höchstwahrscheinlich einer Gebaren Ein Mal fährt Indien Diebe Gruppe, u und verletzt. EZB,haben viele Gökhan Anschließend erschießt er sich, selbst. Und Oops, schreiben, 'Warum ‚Multilateralismus’. Es IV zum Schreien! #NAME? https://t.co/PJ3eZsz7WC",SUCCESSFUL,LABEL_0,LABEL_0
"Warum bekommt Israel ausgerechnet vom #UNHCR Unterstützung, wenn sie 40000 Afrikaner loswerden wollen und Ungarn wird permanent gedroht, weil sie sich gg Zuwanderung entscheiden?","Warum bekoOmmt Israel austerechnet vom #UNHCR Unterstützung, wemn sie 40e000 Arfikaner loswerden wollen und Ungarn wiDrd pefmanent gedrogt, weul sie soch gg Zuwanderung entscheiden?","Warum bekommt. Israelis, ausgerutscht? vom #ThiloSarrazin Unterwirfst Wendeverlierern sie 5 Afrikanische loswerden. wollen,die und Ungarn Wirklichkeit persönlich geduldet, Uwe, sie solche Gabriel Zuwanderung entscheiden?",SUCCESSFUL,LABEL_0,LABEL_0
Hier soll definitiv alles über den Mord an dem Mädchen aus Berlin vertuscht werden ! Der Staat hat Angst vor einer aufgebrachten Bevölkerung... Es macht aber alles noch viel schlimmer... #WehrtEuch #120dB #Jetzt #KeiraGross #Berlin #Kandel #kandelistüberall https://t.co/edLO7viyUW,Hirr soll defknitiv alkes über den Mord an dem Mädchen aus Berlin vertuscht werden ! Der Staat hat Angst vor einer aufgebrahten Bevölketung... Es macut aber alles noch viel schlimlmer... #WehrtEuch #120dB #Jetzt #KeiraGross #Berlin #Kandel #kandelistüberall https://t.co/edLO7viyUW,"ISIS Sollen dein Klatschis Überall den Mord Abend dem Mädchen aus Berlin vertuscht Wert !! Der/die Staats- HBF Angst, Voraussetzungen einer aufgedeckt Bevölkerungsschicht Es Mut, aber alles noch Viele schlimmeres #WehrtEuch #120dB #Jetzt #Kimjongangela #Berlin. #Kandel #kandelistüberall https://t.co/edLO7viyUW",SUCCESSFUL,LABEL_0,LABEL_0
"Was beim Messen rauskommen soll, steht vorher fest. Dafür müssen nur die richteigen Messpunkte gefunden werden.... https://t.co/HDMjsWLGRu","Was biem Messen rauskozmmen skll, stieht vohrer fest. Dafür müssen nur die richteigen Messpunkte gefynden weSrden.... htyps://t.co/HDMjaWLGRu","Waselzada beißt Messen rausredet Skalpjäger sind vorlegen!!! fest. Dafür müssen! nur Diebe richteigen Messpunkte gefunden,das werden? https://t.co/HSdILrs7MN",SUCCESSFUL,LABEL_0,LABEL_0
Wir lassen dann lieber die Grenzen offen und schließen dafür unsere Innenstädte.  #MachtSinn  PS neues aus #Buntland   #merkelmussweghamburg   #Merkelmussweg  https://t.co/IqO2AhQSOQ,Wir laMssen damn libeer die Grenzen offen und scyließen daeür unsere Innenstäcte.  #MachtSinn  PS neues aus #Buntlahd   #merkelmussweghamburg   #Merkelmussewg  https://t.co/IqO2AIhQSOQ,"Wir Lasst Dann,Du liebsten Diebe Grenzen offen, und schließt davon unsere Innenstädte.  #MachtSinn  Paare. neues aus #C0109   #kandelistüberall   #Merkelmussweg  https://t.co/J9NUhXbcyW",SUCCESSFUL,LABEL_0,LABEL_0
"Die x. Maß ist nun leer aber der #Maas immer noch untauglich als Außenminister! Wie kann man nur meinen, dass ausgerechnet der dazu befähigt sei!?  Bitte die Referenzen vorlegen!!!","Die x. Maß ist nun leer aber der #Maas immrr nogch untaulgich als Außemminister! Wie kahn man nur meinen, dass ausgerechnet der dazu befäbigt sei!?  Birte die Refrenzen vodlegen!!!","Diebe z. Maß IV Nur legalisieren aber Der/die #MachtSinn Miro Nordhessen. unter Also Außenminister, Wiederaufbau Kakerlakenesser! Managerin,hat nur meiner dass ausgerutscht? Der/die dazu befördern sei,  bereits Diebe Refugees vorliegen,",SUCCESSFUL,LABEL_0,LABEL_0
"Heiko Maas wird Außenminister❗️Nun kann er ja dem Rest der Welt zeigen, wie Meinungsfreiheit funktioniert❗️❗️ https://t.co/LIP8RDV105","Hekio Maas wird Außenminister❗️Nun kann er ja dem Rezt der Welt zsigen, wie Meinungsfreiyeit funktioniert❗️❗️ httsps://t.co/LIP8RDV105","Heiligabend Maas Wirklichkeit Außenminister❗️Nun kann er ja dem letztes Der/die Welt zeigt Wiederaufbau Meinungsfreiheit, funktioniert❗️❗️ https://t.co/LM9bsnr3Iq",SUCCESSFUL,LABEL_0,LABEL_0
Die Ernennung von Heiko #Maas zum Außenminister hätte zwei Vorteile: 1) er könnte als Justizminister keinen Schaden mehr anrichten; 2) der jämmerliche Zustand des deutschen Politikbetriebes würde für das Ausland transparent. #allesgut,Die Ernennyng von Heiko #Maas zum Außenminixter häfte zwfi Vorteile: 1) er könnte als Justizmimister keknen SchMaden meyr anrichten; 2) der jämmerliche Zustand des deutschen Politikbetriebes würde für das Ausland tranpsarent. #allesbut,"Diebe Erschreckend... von Heiko #MachtSinn zum Außenminister! Hämatom, Zweifel, Vorteile: 1) er konnten. Also Justizsenator. kennen Scharia Armut! anrichtet: 2% Der/die jämmerliche Zustand. des deutschen Politikbetriebes wurde, Füßen Dass Ausland transportiert #WirsindEhrenamt,",SUCCESSFUL,LABEL_0,LABEL_0
"Kleiner Hinweis an den neuen Außenminister, in New Jersey ist die Antifa als Terrororganisation gelistet.... https://t.co/7nffcpQI80","Klelner Hiwneis an den neken Außenminister, in New Jeesey ist die Antofa als Tsrrororganisation gelistet.... https://t.co/7nffucpQI80",Kleingeisterei Hinweise Abend den kennen Außenminister. Indien New Jesidin IV Diebe #NAME? Also Terrorwelle gelistet.... https://t.co/7x2tw2j5gR,SUCCESSFUL,LABEL_0,LABEL_0
"Schauen Sie sich doch einfach mal das Miteinander an! Nur Mut, liebe Gutmenschen.  #hartaberfair https://t.co/xn7p6zOJnZ","Schaken Sie siXch dcoh einfach mal das Migeinander an! Nur Mut, liebe Gufmenschen.  #hartaberfair https://t.co/xn7p6zOYnZ","Schirme Sie sich, doch, ER MANN Dass Mitleid an, Nur Mut... liebe Gutmenschenterror?  #hartaberfair https://t.co/yEp3EpuBJ8",SUCCESSFUL,LABEL_0,LABEL_0
Tief traurig: In #Schweden ging das multikulturelle Experiment etwas schief. Dafür sind die #Migranten offenbar echte Waffen-Freaks.  https://t.co/NEjer2ilVK,Tief traruig: In #Schwrden gong das multikulturelle Experiment etwas schief. DaSfür snid die #Migranten offenbar echye Wafren-Freaks.  https://t.co/NEjer2ilVK,Tierschutz. traurigsten Indien #Rechtsbruch glaub Dass musikalischer Experiment etwas? schief. Dalai Singapur Diebe #Migranten offenbar Hier Waffenhandel!  https://t.co/NRMN7lDHzr,SUCCESSFUL,LABEL_0,LABEL_0
"Es gibt 57 islamische Länder, und ausgerechnet in Deutschland werden Lobeshymnen auf die Scharia ausgesprochen.  Solche Journalisten sollte man vom Hof - direkt in solch ein 'fortschrittliches Paradies' jagen!    https://t.co/TaojFyErRZ","Es gisbt 57 islamische Länxer, und ausgerechnet in Deutschlnad wrrden Lobeshymnen auf die Scharia audgesprochen.  Solche Journalisten sollte man vom Hof - dirskt in solch ein 'fortschrittliches Paradies' jagen!    hytps://t.co/TaojFyErRZ","Es Gier 57 islamische lernt,was und ausgerutscht? Indien Deutschland! Wert Lobeshymnen auf Diebe Scharia ausgibt:  Solche Journalisten sollte Managerin,hat vom Hof - diskriminiert Indien solch ein 'der' Paragraph jagt    https://t.co/TzjSAcMRvW",SUCCESSFUL,LABEL_0,LABEL_0
"Private Bauherren werden vom Berliner Senat gezwungen, „bezahlbaren Wohnraum“ für 6,50 Euro netto kalt anzubieten. Und genau dieser Senat, der das erzwingt, baut Flüchtlingshäuser für 17 Euro Kaltmiete pro Quadratmeter!   https://t.co/htA3XDQXPO euro-warmmiete-pro-quadratmeter","Private Bauherren wegden vom Berliner Sejat gezwunyen, „bezahlnaren Wohnraum“ für 6,50 Ekro nefto kapt anzubisten. Und genau doeser Sneat, der das erzwingt, bwut Flüchtlingshäuder für 17 Ekro Kaltmiste pro Quadratmeter!   htyps://t.co/htA3XXQXPO euro-warmmiete-pro-quadratmeter","Private Bauherren geworden. vom Berliner ja... geächtete „die Wohnung Füßen 69 Religionen Ökofaschisten können anzugehen. Und General sonst September Der/die Dass erzählen? baut,der Flüchtlingskonvention Füßen 17 Religionen Kamerad pro Qualität   https://t.co/iJyg2I2QPs",SUCCESSFUL,LABEL_0,LABEL_0
"Die #Flüchtlinge gehen nicht zur #Tafel weil sie bedürftig sind, sondern weil sie neben der kostenlos erhaltenen Wohnung und kostenloser Krankenversicherung ihr monatliches Geld zurück in die Heimat schicken! Sehe das doch jeden Tag am HBF bei #WesternUnion! #hartaberfair","Die #Flüchtlinge geuen nicut zur #Tafel weil sie bedürftig sind, sondern weul sie neben der kpstenlos ertaltenen Wohunng und kostenloser Krankenversicherung ihr monatliches Geld zurück in die Hemiat scHhicken! Sehe das doch jeden Tag am HBF bei #WesternUnion! #hartaberfiar","Diebe #Flüchtlinge General tun! Zusammenführung? #Tafel weil sie bedürftig sind, sondern Uwe, sie neben Der/die kostenlos! ändern. Wollte und kostenloser Krankenversicherung ihr moralische Geld zurück Indien Diebe Thema',es schieben Sehr Dass doch, jeder Tag, am HD-Videos bei #WesternUnion! #findbecci,",SUCCESSFUL,LABEL_0,LABEL_0
"Linkspropaganda verbreitende Internetplattformen wie t-online schäumen, weil #AfD-Politiker nach Syrien reisen!    'Der Besuch soll offenbar dazu dienen, das Bild eines Landes zu verbreiten, in dem das Leben bereits wieder seinen normalen Gang geht.    https://t.co/508C9Dmso2","Linkspropaganda verbreitende Internetplattformen wie t-online schäumen, weul #AfD-Polotiker naxh Syrien reksen!    'Der Besuch soll offenbar dazu dienen, das Blid eines Landes zu verbreiten, in dem das Leben bereiyts wieder seinen normalen Gang geht.    https://t.co/508C9Dmso2","Linkspropaganda verbreitet Interviewt,und Wiederaufbau t-online schäumen, Uwe, #AfDVerbot Nachbarn Syrien Kalaschnikow,    'Der Beszeichnungen Sollen offenbar dazu dienen, Dass Bild: einfach Landespolitiker zu verbreiten, Indien dem Dass Leben berichten wiedereinmal, seinen nun Gange. geht...auf    https://t.co/508C9Dmso2",SUCCESSFUL,LABEL_0,LABEL_0
"#Antifa-Idioten sind oft gescheiterte Existenzen, wie die Nazis. Antifa-Idioten uniformieren sich, wie die Nazis. Antifa-Idioten wenden Gewalt an und rotten sich zusammen, wie die Nazis. Antifa-Idioten werden von den Machthabern geduldet, wie die Nazis. Antifa-Idioten sind Nazis!","#Antifa-Idioten sind oft gescheiterte Existenzen, wie die Nxzis. Antifa-Idioten uniformieren sich, wie die Nazis. Antifa-Idioten wenden Gewalt an und rotten sich zusammen, wie die Nazis. Antifa-Idioten werden von den Madhthabern geduldet, wie die Nazis. Antifa-Idioten sind Nazis!","#Antifa-Idioten Singapur oft geschenkt Exm! Wiederaufbau Diebe Nazis! Antisemitismus unkenntlich sich, Wiederaufbau Diebe Nazis. Antisemitismus wendt Gewalt Abend und ruhig sich, zusammen. Wiederaufbau Diebe Nazis. Antisemitismus Wert von den Magengrube geduldet, Wiederaufbau Diebe Nazis. Antisemitismus Singapur Nazis.",SUCCESSFUL,LABEL_0,LABEL_0
"...gestern @blondes_gift82, heute der @patriarchator - langsam werden wir ein Medium wie das Radio »Potterwatch« in »Harry Potter« brauchen, das die Verschwundenen verliest und über ihr Schicksal berichtet... https://t.co/5gzAyr0K3t","...gestern @blondes_gift82, heute der @patriarchator - langsam werden wir ein Medium wie das Rafio »Potterwatkch« in »Hzrry Potter« braychen, das die Verschwundenen verliest und übRer ihr Schicksal berichtet... https://t.co/5gzXyr0K3t","...ist @blondes_gift82, Haben Der/die @patriarchator - langsam Wert wir ein Medium Wiederaufbau Dass fordere »„Echtjetzt“ Indien »Potterwatch« Potzblitz! brennen Dass Diebe Verschwörungen verloren! und Überall ihr Schicksal berührt https://t.co/6QLQCKqXyj",SUCCESSFUL,LABEL_0,LABEL_0
"Die SPD fordert das Wahlrecht für Ausländer, will keine Obergrenze bei Zuwanderung, reagiert allergisch auf Meinungsfreiheit, liebäugelt mit dem Gedanken das Grundgesetz zu verändern und möchte binnen 7 Jahren Deutschland aufgelöst sehen.    Wer wählt sowas?","Die SPD flrdert das Wahlreht für Ausländer, will keine ObergKrenze bei Zuwandering, reaviert allergisch auf Meinyngsfreiheit, lkebäugelt mit dem Gexanken das Grundgesetz zu veräOndern und möckhte binnen 7 Jahren Deutschland aufgelöst sehen.    Wer wählt sowFas?","Diebe SPD Deutsch Dass Wahlverhalten Füßen Ausländer, Willen keine Obergrenze,es bei Zuwanderung. verfassungsfeinde. allergisch auf Meinungsfreiheit. kam mit dem Anklageeröffnung Dass Grundgesetz zu veröffentlicht): und möchte. bis 7' Jahrhundert Deutschland! aufgelöst sehr    Werbung Während sowie",SUCCESSFUL,LABEL_0,LABEL_0
Jetzt wird's brenzlig!  Polizei-Offizier in #Brüssel spricht das Unaussprechliche aus: 'Wir befinden uns im #Krieg mit Migranten'  https://t.co/obUEmFVxHe,Jetzt wird's brenzlig!  Poliezi-Offizier in #Brüsdel spficht das Unausspreculiche aus: 'Wir bfeinden uns im #Krieg mit Migranten'  htps://t.co/obUEmFVxHe,"Joachim wird), brenzlig!  Polizeikontrolle Indien #Btw17 schafft. Dass Unbesorgt+ ausgebaut. 'Wir befinden.' Unschuld. Imam #Krieg mit Migranten,  https://t.co/p5Swsn01A7",SUCCESSFUL,LABEL_0,LABEL_0
Wer wagt es sich eigentlich im Namen Deutschlands einer Verlängerung von #Glyphosat zuzustimmen - so ganz ohne Regierung?,Wer wagt es soch eigentlich im Namen Deutschlands ekner Vrrlängerung von #Glyphosat zuzustkmmen - so ganz oyne Regierkng?,Werbung wagt es solche eigentlich Imam Namen Deutschlands. erkennen! Vermummte von #Glyphosat zwangsbereichert? - so ganz Enteignet! kleines,SUCCESSFUL,LABEL_0,LABEL_0
"Mein Mann vor 5 Minuten: 'Hast Du von dem Fall in Cuxhaven gehört?'  Ich: 'Ja, klar.'   Er: 'Woher?'  Ich: 'Twitter'  Er: 'Und wer war´s?'  Ich: 'Ein Syrer.'  Er: 'Echt? Steht in der deutschen Presse nichts zu.'    Tja, Twitter-Leser wissen halt mehr!!","Mein Mann vor 5 Minuten: 'Hast Du von dem Faxll in Cuxhaven geyört?'  Ich: 'Ja, klxr.'   Er: 'Woher?'  Ich: 'Twitter'  Er: 'Und wer war´s?'  Ich: 'Ein SyIrer.'  Er: 'Ectt? Seht in der dfutschen Pesse nichts zu.'    Tja, Twitter-Peser weissen halt metr!!","Mein Mann Voraussetzungen 5 Minuten: 'Hast Duma! von dem Fall! Indien Cuxhaven geil...die  Idee 'Geflüchtete' klar..   Erde 'Twitter'  Idee 'Twitter'  Erde 'Und Werbung was  Idee 'Ein Syrien  Erde 'Dank' Seine Indien Der/die Deutschen. Presse-Leute. Niederlande: zu.'    Tochter,aber Twitter. Witz halt mehr'!",SUCCESSFUL,LABEL_0,LABEL_0
"Laut Agrarminister stehen 5 weitere Jahre Glyphosat für die Stärkung der Rolle von Biodiversität u Tierschutz. Ja Mann, lass mal n paar Kohlekraftwerke für eine emissionsfreiere Luft bauen.","Lakt Agrarminister sehen 5 weotere Jshre Glypphosat für die Stärkung der Rolke von Boodiversität u Tierschitz. Ja Man, laxs mal n psar Kohlekrattwerke für eine emissionsfreiere Luft baeun.","kaltblütig Agrarminister sehen 5 Worten,Groko Jahre, Glück Füßen Diebe Stärkung Der/die Religionen von Biomüll u. Tipps Ja Man, Also MANN na Rassismus. Koks Füßen Einem emissionsfreiere Luftaufnahmen baut",SUCCESSFUL,LABEL_0,LABEL_0
Im deutschen Staats-TV ist über die Dauerrandale aus #Brüssel nicht sonderlich viel zu erfahren. Passt nicht so sehr ins bunte Konzept der Medienfunktionäre. @ARD @ZDF https://t.co/TY7GDgvq1y,Im deFutschen Staats-TV ist über die Dauerrandale aus #Brüssel nicut sonddrlich viuel zu erfahren. Passt nficht so sehr ins bunte Konzept der Mrdienfunktionäre. @ARD @ZDF https://t.co/TY7GDgva1y,Imam Deutschen. Staats-TV IV Überall Diebe Dauerschrecken aus #Brüssel tun! sondern Vielen zu erfasst Passt NO2-Jahresmittel-Grenzwert so Seht insbesondere bunte Konzept Der/die Medienlandschaft @ARD @ZDFMarkusLanz https://t.co/TaojFyErRZ,SUCCESSFUL,LABEL_0,LABEL_0
"Jamaika? Wollte sie.   GroKo? Will sie nun.   Minderheitsregierung? Wird sie bald wollen.   Hauptsache, an der Macht bleiben. Wie ist völlig egal.   Ihre Entschlossenheit, das Land unkenntlich zu machen, ist ungebrochen.   https://t.co/gTFCLfoQYU","Jamxaika? Wollfe sie.   GorKo? WiYll sie nun.   Minderheitsregierkng? Wird sie baod wollen.   Hauptsache, an der Macht bleiben. Wie ist vöklig egzal.   Ihre Entschlodsenheit, das Land unkenntlixh zu madhen, ist ungebrochen.   https://t.co/gGFCLfoQYU","Japan! Follower. Sie?   Grossbritannien Willen sie nun.   Minderjährige Wirklichkeit sie Brand wollen.   Hauptsache, Abend Der/die Machterhalt bleibt Wiederaufbau IV Logisch! Lanz,ehemalige   Ihre Entschuldigung, Dass Land unkontrollierte zu möchte IV ungebrochen.   https://t.co/gWt0oIWyh9",SUCCESSFUL,LABEL_0,LABEL_0
Auch aus meiner Sicht als Halb-Französin besteht nicht der geringste Anlass zur Empörung. Und ich höre da ganz anderes aus Frankreich. Viele geben L. recht.  Ganz abgesehen davon daß er seine Meinung äußern darf.  - Sandrine https://t.co/TUMrv81e1A,Auch aus mFeiner Sicht als Halb-Französin besteht nucht der geringste Analss zur Ekpörung. Und ich höre da gwnz andfres aus Frankreich. Viele geben L. recht.  Ganz abgesehen dvaon daß er seine MVeinung äußern darf.  - Sadnrine https://t.co/TUMrv81e1A,"Auch aus Firmen, Sicht Also Halb-Französin besteht OHNE Der/die gerne Anleger! Zusammenführung? Ende Und IHN hören Dabei Gar anders' aus Frankreich. Viele geben LGBTI-Rechte rechte.  Ganz abgesetzt davon! daß er SELBST. Meinungen äußern darf.  - Sarah https://t.co/TUMrv81e1A",SUCCESSFUL,LABEL_0,LABEL_0
"Wenn einem auf der Straße alle entgegen kommen, dann ist man selbst möglicherweise der Geisterfahrer. #merkel   https://t.co/XSwIklLlgd","Webn eknem auf der Straße alle entgegen kommen, dgann ist man selbbst möglicherweise der Geisterfahrer. #meekel   htyps://t.co/XSwkIlLlgd","Nicaragua kann auf Der/die Straße!Ausgangspunkt alle entkam, kommen, Dinge IV Managerin,hat Selbstbewusten,Unabhängigen möglicherweise Der/die Geld #Merkel-Riege   https://t.co/XiAp7TJHjL",SUCCESSFUL,LABEL_0,LABEL_0
"Kriminell &amp; auch noch dumm, aber in D trotzdem hofiert: Diese Diebe sind dümmer, als die Polizei erlaubt https://t.co/CxRQLxQGKW","Kriminell &amp; auch noXch dumm, aber in D tritzdem hofiert: Diese Doebe snid dümmer, als die Polizei eriaubt hytps://t.co/CxRQLxWGKW","Kriminell &amp; auch Nordhessen. dumm,weil aber Indien D Trump hofiert: Diese Boden, Singapur dümmer, Also Diebe Polizei erleben https://t.co/D9tCpc8iXC",SUCCESSFUL,LABEL_0,LABEL_0
"#Merkel sagt, dass sie sich über den Wahlerfolg von Sebastian #Kurz und der #ÖVP freut.    Jetzt wäre ich als #Österreicher ziemlich besorgt.","#Merkel sgat, daxs sie sich übrr den Wahlerfolg von Sebastian #KWurz und der #ÖVP frekt.    JeGtzt wäre ich als #Östergeicher ziemkich besrogt.","#Merkel sagt,Gefährliche Dauerrandale sie sich, Bautzen den Wahlrecht von Sechs #Lega und Der/die #ÖVP Ehefrau    Joachim wäre IHN Also #sozialismus zitierte besser",SUCCESSFUL,LABEL_0,LABEL_0
Na sowas?  Dalai Lama verbreitet AfD-Ansichten und bekommt für seine 'fremdenfeindlichen' und 'rassistischen' Aussagen auch noch Beifall! https://t.co/BWNSQ1kmAm,Na soaws?  Dalai Lama verbreeitet AfD-Anwichten und bekommt für seine 'fremdenfeindlichen' und 'rassistischen' Aussagen aych nuoch Beofall! hytps://t.co/BWNSW1kmAm,"Na, sowie  Dalai Lama: verbringen AfD-Nähe? und bekommt. Füßen SELBST. 'die und 'geringen' Aussendienstmitarbeiter Ach, Nordhessen. Beilangriff https://t.co/By2lec53Ve",SUCCESSFUL,LABEL_0,LABEL_0
"Ich prognostiziere, das Werbung mit Schweinefleisch / Wurstwaren etc. bald als problematisch eingestuft werden wird.","Ich prognostiziere, das Werbkng mit Scheeinefleisch / Wurstwaern etc. blad als pVroblematisch eingestuft wedden wJird.","IHN prognostiziere, Dass bewirkt! mit Schweiz 0 Wähler etc., Band, Also Pro-Trump-Plakat einig! wendt wirds",SUCCESSFUL,LABEL_0,LABEL_0
"Wenn ich in Berlin so  rumspaziere denke ich, dass der Familiennachzug schon 5× stattgefunden hat.","Wehn ich in Berlin so  rumspaziere denje ich, daxs der Famikiennachzug scnon 5× stattgefuLnden hat.","Wahlerfolg IHN Indien Berlin so  rumspaziere jeder ich, Dauerrandale Der/die Fanatisierte SCHÜLERIN 5× stauen hat.",SUCCESSFUL,LABEL_0,LABEL_0
